Format Version,1.23,Take Name,table_frame,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-17 05.06.12.485 PM,Total Frames in Take,136,Total Exported Frames,136,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
46,0.460000,-0.000790,0.034066,-0.001954,-0.999417,0.074669,0.718698,0.482581,0.000782,-0.002464,0.644344,0.489798,0.816701,-0.002817,0.799992,0.489650,0.734868,0.162458,0.641236,0.489105,0.908376,0.141498,0.789222,0.461770,0.841420,0.026831,0.817268,-0.039761,-0.574258,0.552688,0.784212,0.488718,0.000675,0.581218,0.767799,0.423243,0.750184,0.616264,0.771239,0.519561,0.941689,0.545170,0.770035,0.439923,0.929142,0.574351,0.772871,0.533565,0.738804,0.446434,0.839117,0.527297,0.835894,0.000736,0.002666,0.000170,-0.999996,0.186773,0.723472,0.904014,0.000967,0.242952,0.752715,1.141829,0.528107,0.665090,0.712818,1.218160,0.903709,-0.316646,0.720016,0.471448,0.438112,-0.321989,0.722496,1.214663,0.905267,0.664460,0.709314,0.473967,0.849229,0.581930,0.767490,0.422614,0.616325,0.771022,0.519500,0.545404,0.769894,0.439999,0.573520,0.773501,0.533499,0.446234,0.839194,0.527917,0.243878,0.754283,1.141332,0.665207,0.712513,1.217957,-0.318893,0.720057,0.471439,-0.322029,0.722120,1.214683,0.664802,0.709123,0.474425,-0.002445,0.643684,0.489479,-0.003283,0.800786,0.490176,0.162461,0.641096,0.489444,0.141891,0.789314,0.461281
47,0.470000,0.000442,0.035432,-0.003439,-0.999366,0.074697,0.718246,0.482334,0.000438,-0.002241,0.643688,0.489530,0.947960,-0.003042,0.799333,0.488982,0.884585,0.162690,0.641054,0.489297,0.932819,0.141379,0.788909,0.461526,0.824353,0.026799,0.817255,-0.039706,-0.574282,0.552701,0.784217,0.488734,0.000682,0.581228,0.767812,0.423256,0.748843,0.616279,0.771240,0.519573,0.942861,0.545181,0.770046,0.439938,0.923572,0.574366,0.772870,0.533579,0.735616,0.446451,0.839119,0.527326,0.840542,0.000722,0.002674,0.000152,-0.999996,0.186787,0.723494,0.904019,0.000974,0.242961,0.752733,1.141836,0.532950,0.665100,0.712849,1.218173,0.902237,-0.316625,0.720032,0.471447,0.428078,-0.321980,0.722491,1.214661,0.905978,0.664481,0.709366,0.473979,0.850239,0.581929,0.767488,0.422614,0.616326,0.771028,0.519501,0.545434,0.769928,0.440064,0.573520,0.773499,0.533498,0.446265,0.839183,0.527933,0.243874,0.754281,1.141328,0.665209,0.712538,1.217963,-0.318913,0.720061,0.471436,-0.322021,0.722118,1.214693,0.664813,0.709182,0.474442,-0.002443,0.643680,0.489482,-0.003121,0.798910,0.489149,0.162459,0.641078,0.489432,0.141892,0.789317,0.461273
48,0.480000,-0.000827,0.034104,-0.001999,-0.999416,0.074664,0.718677,0.482567,0.000780,-0.002462,0.644315,0.489773,0.947960,-0.002830,0.799963,0.489636,0.884585,0.162460,0.641223,0.489093,0.932819,0.141488,0.789208,0.461767,0.824353,0.026770,0.817274,-0.039653,-0.574259,0.552700,0.784214,0.488716,0.000667,0.581230,0.767816,0.423238,0.748843,0.616276,0.771231,0.519557,0.942861,0.545182,0.770049,0.439918,0.923572,0.574362,0.772860,0.533561,0.735616,0.446448,0.839112,0.527309,0.840542,0.000636,0.002627,0.000211,-0.999996,0.186738,0.723541,0.904039,0.000903,0.242937,0.752732,1.141855,0.532950,0.665078,0.712785,1.218146,0.902237,-0.316715,0.720213,0.471512,0.428078,-0.322001,0.722544,1.214728,0.905978,0.664390,0.709430,0.473952,0.850239,0.581930,0.767490,0.422619,0.616320,0.771017,0.519494,0.545428,0.769923,0.439985,0.573520,0.773508,0.533497,0.446263,0.839176,0.527930,0.243873,0.754272,1.141315,0.665206,0.712518,1.217963,-0.318643,0.720336,0.471544,-0.322035,0.722127,1.214692,0.664821,0.709199,0.474451,-0.002452,0.643646,0.489461,-0.003281,0.800733,0.490144,0.162455,0.641084,0.489431,0.141892,0.789320,0.461280
49,0.490000,-0.000971,0.033951,-0.002044,-0.999421,0.074678,0.718713,0.482556,0.000782,-0.002439,0.644341,0.489765,0.815317,-0.002822,0.799989,0.489672,0.743254,0.162484,0.641265,0.489033,0.908575,0.141489,0.789256,0.461756,0.839555,0.026812,0.817255,-0.039521,-0.574294,0.552690,0.784213,0.488729,0.000678,0.581212,0.767820,0.423245,0.752744,0.616265,0.771211,0.519563,0.943035,0.545166,0.770057,0.439928,0.929078,0.574353,0.772847,0.533569,0.733993,0.446453,0.839128,0.527337,0.837125,0.000758,0.002665,0.000141,-0.999996,0.186791,0.723501,0.904021,0.000972,0.242968,0.752759,1.141835,0.529796,0.665109,0.712889,1.218167,0.912995,-0.316630,0.719998,0.471458,0.517079,-0.321971,0.722510,1.214672,0.894917,0.664477,0.709352,0.473973,0.825343,0.581930,0.767493,0.422621,0.616320,0.770987,0.519488,0.545407,0.769933,0.440021,0.573524,0.773485,0.533496,0.446243,0.839202,0.527957,0.243875,0.754280,1.141334,0.665218,0.712578,1.217971,-0.318911,0.720064,0.471443,-0.322018,0.722126,1.214705,0.664811,0.709161,0.474425,-0.002451,0.643658,0.489455,-0.003278,0.800797,0.490187,0.162503,0.641153,0.489359,0.141888,0.789330,0.461280
50,0.500000,-0.000828,0.034045,-0.001932,-0.999418,0.074674,0.718701,0.482584,0.000782,-0.002462,0.644349,0.489799,0.814851,-0.002808,0.799997,0.489662,0.735222,0.162460,0.641235,0.489099,0.908103,0.141505,0.789223,0.461776,0.841613,0.026613,0.817263,-0.039044,-0.574325,0.552654,0.784323,0.488845,0.000733,0.581171,0.767990,0.423344,0.710220,0.616228,0.771276,0.519664,0.918974,0.545125,0.770219,0.440031,0.862228,0.574316,0.772908,0.533674,0.749178,0.446430,0.839223,0.527513,0.880986,0.000736,0.002665,0.000139,-0.999996,0.186784,0.723496,0.904027,0.000976,0.242961,0.752743,1.141842,0.533074,0.665102,0.712872,1.218173,0.902572,-0.316635,0.720008,0.471462,0.432018,-0.321978,0.722488,1.214677,0.904470,0.664471,0.709367,0.473979,0.848153,0.581938,0.767506,0.422623,0.616318,0.771016,0.519495,0.545296,0.770367,0.440534,0.573523,0.773497,0.533503,0.446243,0.839208,0.527950,0.243876,0.754290,1.141333,0.665213,0.712564,1.217962,-0.318907,0.720058,0.471441,-0.322021,0.722110,1.214712,0.664812,0.709178,0.474445,-0.002448,0.643682,0.489478,-0.003265,0.800794,0.490190,0.162464,0.641097,0.489439,0.141894,0.789318,0.461286
51,0.510000,-0.000813,0.034105,-0.001896,-0.999416,0.074663,0.718709,0.482568,0.000756,-0.002479,0.644363,0.489776,0.824975,-0.002814,0.800011,0.489635,0.747682,0.162443,0.641236,0.489096,0.906143,0.141502,0.789226,0.461767,0.842459,0.026783,0.817265,-0.039689,-0.574269,0.552705,0.784226,0.488737,0.000681,0.581234,0.767824,0.423259,0.749683,0.616282,0.771247,0.519577,0.940520,0.545187,0.770057,0.439940,0.922011,0.574369,0.772877,0.533582,0.734049,0.446453,0.839125,0.527328,0.839935,0.000612,0.002679,0.000162,-0.999996,0.186728,0.723386,0.904033,0.001125,0.242899,0.752571,1.141857,0.342164,0.665037,0.712662,1.218189,0.922885,-0.316681,0.720029,0.471454,0.443151,-0.322043,0.722323,1.214669,0.948398,0.664426,0.709343,0.473995,0.846407,0.581937,0.767504,0.422621,0.616320,0.771027,0.519497,0.545444,0.769935,0.440066,0.573526,0.773520,0.533502,0.446265,0.839189,0.527937,0.244359,0.754471,1.140770,0.665207,0.712538,1.217964,-0.318908,0.720069,0.471454,-0.322027,0.722120,1.214703,0.664807,0.709189,0.474451,-0.002465,0.643740,0.489457,-0.003274,0.800752,0.490142,0.162462,0.641086,0.489439,0.141889,0.789322,0.461279
52,0.520000,-0.000821,0.034043,-0.001913,-0.999418,0.074671,0.718695,0.482581,0.000792,-0.002468,0.644346,0.489797,0.814367,-0.002808,0.799994,0.489658,0.730785,0.162454,0.641225,0.489096,0.907282,0.141505,0.789214,0.461772,0.842675,0.026778,0.817309,-0.039521,-0.574218,0.552708,0.784227,0.488733,0.000687,0.581243,0.767839,0.423254,0.749032,0.616279,0.771228,0.519579,0.939792,0.545194,0.770073,0.439931,0.920047,0.574363,0.772861,0.533577,0.736420,0.446460,0.839134,0.527324,0.834814,0.000700,0.002675,0.000149,-0.999996,0.186784,0.723498,0.904021,0.000970,0.242957,0.752727,1.141840,0.528978,0.665096,0.712843,1.218175,0.901556,-0.316627,0.720051,0.471447,0.432431,-0.321984,0.722478,1.214662,0.907484,0.664479,0.709391,0.473981,0.848001,0.581937,0.767498,0.422614,0.616327,0.771006,0.519500,0.545472,0.769963,0.440045,0.573528,0.773499,0.533500,0.446245,0.839208,0.527945,0.243871,0.754289,1.141316,0.665212,0.712532,1.217963,-0.318898,0.720061,0.471444,-0.322022,0.722111,1.214691,0.664818,0.709210,0.474453,-0.002450,0.643676,0.489477,-0.003269,0.800809,0.490190,0.162461,0.641075,0.489436,0.141887,0.789312,0.461282
53,0.530000,-0.000832,0.034085,-0.001951,-0.999417,0.074671,0.718693,0.482580,0.000794,-0.002462,0.644338,0.489788,0.814367,-0.002814,0.799986,0.489652,0.730785,0.162460,0.641229,0.489101,0.907282,0.141502,0.789218,0.461778,0.842675,0.026811,0.817263,-0.039655,-0.574274,0.552708,0.784217,0.488742,0.000682,0.581235,0.767814,0.423263,0.749032,0.616284,0.771232,0.519582,0.939792,0.545188,0.770050,0.439945,0.920047,0.574371,0.772865,0.533586,0.736420,0.446461,0.839124,0.527335,0.834814,0.000748,0.002671,0.000139,-0.999996,0.186784,0.723500,0.904020,0.000972,0.242958,0.752753,1.141835,0.528978,0.665098,0.712884,1.218172,0.901556,-0.316631,0.720003,0.471449,0.432431,-0.321982,0.722500,1.214664,0.907484,0.664476,0.709361,0.473978,0.848001,0.581940,0.767492,0.422625,0.616325,0.771011,0.519508,0.545445,0.769926,0.440066,0.573529,0.773509,0.533501,0.446269,0.839190,0.527947,0.243873,0.754284,1.141311,0.665215,0.712577,1.217964,-0.318902,0.720062,0.471452,-0.322031,0.722121,1.214693,0.664813,0.709171,0.474447,-0.002448,0.643655,0.489465,-0.003269,0.800801,0.490189,0.162458,0.641091,0.489443,0.141892,0.789318,0.461283
54,0.540000,-0.000860,0.034136,-0.001975,-0.999415,0.074676,0.718698,0.482570,0.000785,-0.002454,0.644339,0.489766,0.811281,-0.002815,0.799987,0.489640,0.730722,0.162468,0.641239,0.489096,0.907715,0.141505,0.789227,0.461779,0.840439,0.026793,0.817253,-0.039745,-0.574282,0.552693,0.784212,0.488724,0.000667,0.581220,0.767805,0.423247,0.748927,0.616272,0.771239,0.519563,0.940859,0.545173,0.770038,0.439929,0.922483,0.574359,0.772868,0.533569,0.733975,0.446440,0.839110,0.527314,0.838761,0.000728,0.002675,0.000152,-0.999996,0.186782,0.723482,0.904015,0.000972,0.242955,0.752724,1.141832,0.535134,0.665094,0.712841,1.218170,0.902721,-0.316629,0.720015,0.471440,0.431967,-0.321986,0.722483,1.214655,0.904065,0.664477,0.709348,0.473976,0.847968,0.581932,0.767498,0.422621,0.616321,0.771029,0.519514,0.545396,0.769894,0.439996,0.573518,0.773508,0.533502,0.446265,0.839175,0.527931,0.243867,0.754270,1.141314,0.665206,0.712533,1.217955,-0.318910,0.720075,0.471440,-0.322029,0.722103,1.214687,0.664815,0.709157,0.474446,-0.002421,0.643684,0.489440,-0.003285,0.800792,0.490181,0.162465,0.641095,0.489440,0.141890,0.789315,0.461284
55,0.550000,-0.000945,0.033989,-0.001883,-0.999420,0.074680,0.718710,0.482561,0.000798,-0.002461,0.644364,0.489767,0.822951,-0.002794,0.800012,0.489668,0.734458,0.162460,0.641235,0.489048,0.903856,0.141515,0.789232,0.461763,0.844282,0.026778,0.817247,-0.039680,-0.574296,0.552697,0.784218,0.488726,0.000668,0.581222,0.767818,0.423246,0.750983,0.616277,0.771239,0.519562,0.944027,0.545176,0.770051,0.439930,0.930451,0.574364,0.772868,0.533569,0.736488,0.446448,0.839117,0.527326,0.837326,0.000610,0.002680,0.000179,-0.999996,0.186726,0.723382,0.904025,0.001122,0.242897,0.752564,1.141850,0.340147,0.665033,0.712640,1.218183,0.920871,-0.316681,0.720044,0.471444,0.443537,-0.322046,0.722336,1.214660,0.950740,0.664425,0.709324,0.473989,0.845356,0.581935,0.767502,0.422626,0.616324,0.771028,0.519503,0.545407,0.769915,0.440004,0.573526,0.773503,0.533494,0.446264,0.839185,0.527946,0.244341,0.754470,1.140732,0.665214,0.712514,1.217956,-0.318907,0.720056,0.471446,-0.322031,0.722142,1.214693,0.664807,0.709179,0.474452,-0.002463,0.643731,0.489450,-0.003273,0.800804,0.490189,0.162511,0.641059,0.489386,0.141891,0.789335,0.461278
56,0.560000,0.000458,0.035597,-0.003505,-0.999360,0.074677,0.718236,0.482333,0.000443,-0.002253,0.643668,0.489506,0.943927,-0.003074,0.799314,0.488952,0.884633,0.162678,0.641056,0.489328,0.926849,0.141357,0.788907,0.461544,0.820252,0.026794,0.817254,-0.039759,-0.574280,0.552697,0.784217,0.488723,0.000670,0.581225,0.767809,0.423246,0.752258,0.616276,0.771247,0.519563,0.944481,0.545178,0.770042,0.439928,0.928182,0.574364,0.772875,0.533568,0.735048,0.446443,0.839115,0.527311,0.836387,0.000606,0.002679,0.000186,-0.999996,0.186727,0.723379,0.904020,0.001120,0.242900,0.752559,1.141845,0.341025,0.665035,0.712629,1.218177,0.924831,-0.316681,0.720051,0.471441,0.442417,-0.322044,0.722338,1.214656,0.949774,0.664425,0.709318,0.473982,0.848151,0.581933,0.767505,0.422623,0.616328,0.771037,0.519509,0.545413,0.769891,0.439995,0.573519,0.773511,0.533497,0.446259,0.839188,0.527935,0.244352,0.754462,1.140741,0.665201,0.712503,1.217960,-0.318911,0.720072,0.471445,-0.322022,0.722142,1.214692,0.664808,0.709170,0.474430,-0.002466,0.643631,0.489444,-0.003139,0.798896,0.489138,0.162432,0.641101,0.489478,0.141881,0.789317,0.461271
57,0.570000,0.000371,0.035408,-0.003568,-0.999367,0.074706,0.718275,0.482319,0.000421,-0.002212,0.643696,0.489510,0.943927,-0.003054,0.799341,0.488982,0.884633,0.162720,0.641105,0.489268,0.926849,0.141369,0.788958,0.461517,0.820252,0.026890,0.817224,-0.039624,-0.574328,0.552709,0.784226,0.488742,0.000684,0.581225,0.767816,0.423260,0.752258,0.616287,0.771231,0.519574,0.944481,0.545180,0.770058,0.439946,0.928182,0.574376,0.772871,0.533583,0.735048,0.446476,0.839153,0.527346,0.836387,0.000705,0.002673,0.000169,-0.999996,0.186782,0.723485,0.904018,0.000969,0.242957,0.752713,1.141836,0.341025,0.665095,0.712812,1.218171,0.924831,-0.316631,0.720055,0.471446,0.442417,-0.321985,0.722489,1.214661,0.949774,0.664474,0.709354,0.473977,0.848151,0.581930,0.767479,0.422615,0.616318,0.771024,0.519497,0.545450,0.769942,0.440068,0.573525,0.773506,0.533500,0.446291,0.839218,0.527962,0.243868,0.754277,1.141308,0.665205,0.712501,1.217961,-0.318908,0.720061,0.471440,-0.322018,0.722123,1.214692,0.664811,0.709174,0.474446,-0.002438,0.643685,0.489470,-0.003122,0.798912,0.489139,0.162495,0.641182,0.489386,0.141887,0.789321,0.461283
58,0.580000,-0.000804,0.034068,-0.001978,-0.999417,0.074666,0.718678,0.482581,0.000809,-0.002463,0.644319,0.489796,0.942768,-0.002824,0.799967,0.489652,0.884557,0.162459,0.641219,0.489104,0.933778,0.141492,0.789205,0.461773,0.831287,0.026579,0.817251,-0.039112,-0.574339,0.552658,0.784317,0.488835,0.000726,0.581174,0.767983,0.423334,0.746875,0.616235,0.771281,0.519653,0.944251,0.545129,0.770208,0.440023,0.920535,0.574324,0.772907,0.533664,0.733828,0.446429,0.839206,0.527503,0.838276,0.000743,0.002668,0.000151,-0.999996,0.186781,0.723476,0.904014,0.000966,0.242957,0.752725,1.141829,0.528593,0.665097,0.712845,1.218163,0.902149,-0.316637,0.719995,0.471447,0.430823,-0.321983,0.722485,1.214661,0.907845,0.664470,0.709330,0.473969,0.848784,0.581931,0.767496,0.422618,0.616325,0.771037,0.519500,0.545294,0.770362,0.440526,0.573520,0.773486,0.533474,0.446262,0.839185,0.527938,0.243875,0.754264,1.141314,0.665202,0.712539,1.217970,-0.318902,0.720061,0.471435,-0.322017,0.722103,1.214690,0.664805,0.709137,0.474425,-0.002476,0.643609,0.489477,-0.003271,0.800802,0.490190,0.162466,0.641088,0.489443,0.141891,0.789313,0.461279
59,0.590000,0.000381,0.035549,-0.003537,-0.999362,0.074682,0.718208,0.482324,0.000440,-0.002242,0.643634,0.489493,0.936643,-0.003074,0.799279,0.488963,0.889443,0.162690,0.641033,0.489299,0.933228,0.141356,0.788887,0.461539,0.818731,0.026877,0.817210,-0.039610,-0.574349,0.552700,0.784223,0.488725,0.000672,0.581213,0.767816,0.423241,0.749743,0.616279,0.771228,0.519553,0.944199,0.545169,0.770057,0.439929,0.930323,0.574369,0.772867,0.533565,0.733857,0.446469,0.839148,0.527336,0.837710,0.000727,0.002674,0.000154,-0.999996,0.186789,0.723485,0.904017,0.000969,0.242962,0.752726,1.141834,0.534381,0.665101,0.712841,1.218172,0.902691,-0.316623,0.720020,0.471444,0.426318,-0.321979,0.722487,1.214659,0.905578,0.664483,0.709350,0.473978,0.849885,0.581929,0.767503,0.422616,0.616329,0.771018,0.519494,0.545398,0.769916,0.440000,0.573521,0.773507,0.533497,0.446288,0.839216,0.527956,0.243868,0.754267,1.141311,0.665206,0.712530,1.217963,-0.318917,0.720059,0.471445,-0.322013,0.722112,1.214691,0.664813,0.709164,0.474444,-0.002484,0.643573,0.489449,-0.003131,0.798873,0.489129,0.162463,0.641072,0.489434,0.141882,0.789314,0.461283
60,0.600000,0.000360,0.035527,-0.003476,-0.999363,0.074701,0.718237,0.482324,0.000432,-0.002232,0.643671,0.489494,0.945239,-0.003045,0.799316,0.488971,0.888866,0.162700,0.641051,0.489292,0.929827,0.141382,0.788908,0.461540,0.824294,0.026810,0.817265,-0.039646,-0.574271,0.552696,0.784208,0.488724,0.000670,0.581224,0.767806,0.423245,0.750699,0.616273,0.771222,0.519563,0.941674,0.545177,0.770042,0.439926,0.929949,0.574359,0.772855,0.533568,0.736316,0.446450,0.839115,0.527317,0.837795,0.000699,0.002681,0.000161,-0.999996,0.186790,0.723496,0.904021,0.000973,0.242960,0.752723,1.141840,0.530647,0.665097,0.712828,1.218181,0.899692,-0.316616,0.720062,0.471440,0.427722,-0.321982,0.722487,1.214655,0.909040,0.664490,0.709379,0.473987,0.848831,0.581936,0.767496,0.422619,0.616320,0.771003,0.519499,0.545408,0.769902,0.440000,0.573526,0.773498,0.533507,0.446262,0.839183,0.527934,0.243874,0.754280,1.141326,0.665210,0.712512,1.217960,-0.318905,0.720047,0.471440,-0.322022,0.722126,1.214683,0.664821,0.709205,0.474462,-0.002440,0.643631,0.489439,-0.003109,0.798913,0.489145,0.162461,0.641089,0.489434,0.141893,0.789314,0.461279
61,0.610000,-0.000865,0.034110,-0.001982,-0.999416,0.074669,0.718696,0.482570,0.000791,-0.002460,0.644335,0.489770,0.945239,-0.002822,0.799983,0.489644,0.888866,0.162462,0.641238,0.489091,0.929827,0.141496,0.789226,0.461776,0.824294,0.026794,0.817257,-0.039722,-0.574279,0.552691,0.784221,0.488721,0.000671,0.581219,0.767815,0.423243,0.750699,0.616269,0.771245,0.519560,0.941674,0.545171,0.770049,0.439925,0.929949,0.574356,0.772875,0.533566,0.736316,0.446439,0.839121,0.527311,0.837795,0.000703,0.002673,0.000159,-0.999996,0.186786,0.723500,0.904024,0.000973,0.242961,0.752729,1.141842,0.530647,0.665099,0.712836,1.218176,0.899692,-0.316627,0.720061,0.471451,0.427722,-0.321981,0.722492,1.214666,0.909040,0.664479,0.709380,0.473983,0.848831,0.581931,0.767507,0.422617,0.616319,0.771034,0.519499,0.545409,0.769903,0.439999,0.573527,0.773502,0.533496,0.446244,0.839197,0.527935,0.243869,0.754265,1.141315,0.665212,0.712525,1.217970,-0.318912,0.720092,0.471446,-0.322023,0.722120,1.214700,0.664812,0.709198,0.474450,-0.002445,0.643650,0.489441,-0.003272,0.800807,0.490192,0.162458,0.641106,0.489437,0.141881,0.789318,0.461277
62,0.620000,0.000383,0.035468,-0.003452,-0.999365,0.074684,0.718241,0.482326,0.000430,-0.002252,0.643679,0.489508,0.809997,-0.003057,0.799325,0.488978,0.728305,0.162680,0.641051,0.489286,0.907559,0.141366,0.788908,0.461531,0.840737,0.026756,0.817299,-0.039524,-0.574234,0.552697,0.784220,0.488714,0.000668,0.581231,0.767834,0.423234,0.750729,0.616270,0.771223,0.519557,0.943501,0.545182,0.770067,0.439912,0.927937,0.574355,0.772854,0.533557,0.739550,0.446449,0.839122,0.527311,0.835363,0.000697,0.002679,0.000167,-0.999996,0.186793,0.723497,0.904026,0.000974,0.242965,0.752722,1.141845,0.534778,0.665102,0.712822,1.218184,0.902435,-0.316615,0.720071,0.471447,0.428615,-0.321978,0.722493,1.214662,0.905959,0.664491,0.709376,0.473990,0.849490,0.581934,0.767504,0.422619,0.616319,0.771004,0.519497,0.545421,0.769947,0.439987,0.573515,0.773505,0.533482,0.446261,0.839185,0.527930,0.243877,0.754289,1.141325,0.665220,0.712510,1.217968,-0.318907,0.720079,0.471444,-0.322018,0.722126,1.214692,0.664820,0.709195,0.474461,-0.002478,0.643643,0.489458,-0.003109,0.798909,0.489146,0.162452,0.641091,0.489424,0.141873,0.789319,0.461276
63,0.630000,-0.000854,0.034163,-0.002000,-0.999414,0.074665,0.718665,0.482557,0.000790,-0.002461,0.644302,0.489750,0.808201,-0.002830,0.799950,0.489621,0.738707,0.162461,0.641211,0.489089,0.909272,0.141492,0.789198,0.461768,0.838957,0.026778,0.817240,-0.039716,-0.574304,0.552689,0.784220,0.488721,0.000679,0.581213,0.767817,0.423241,0.748972,0.616270,0.771245,0.519556,0.942890,0.545167,0.770049,0.439925,0.926091,0.574357,0.772873,0.533564,0.732961,0.446438,0.839117,0.527319,0.832002,0.000692,0.002677,0.000166,-0.999996,0.186790,0.723497,0.904021,0.000971,0.242963,0.752720,1.141840,0.529776,0.665100,0.712819,1.218177,0.900231,-0.316619,0.720075,0.471444,0.427658,-0.321979,0.722490,1.214659,0.908824,0.664487,0.709380,0.473983,0.848638,0.581936,0.767510,0.422615,0.616321,0.771028,0.519505,0.545408,0.769890,0.439988,0.573512,0.773520,0.533480,0.446236,0.839198,0.527955,0.243867,0.754284,1.141317,0.665211,0.712504,1.217959,-0.318909,0.720062,0.471439,-0.322013,0.722128,1.214691,0.664819,0.709205,0.474458,-0.002474,0.643603,0.489435,-0.003266,0.800747,0.490138,0.162462,0.641083,0.489428,0.141894,0.789311,0.461278
64,0.640000,0.000350,0.035552,-0.003494,-0.999362,0.074702,0.718246,0.482319,0.000429,-0.002229,0.643678,0.489484,0.947164,-0.003048,0.799323,0.488964,0.887484,0.162703,0.641064,0.489290,0.929131,0.141381,0.788921,0.461540,0.826621,0.026841,0.817251,-0.039664,-0.574288,0.552695,0.784223,0.488724,0.000671,0.581220,0.767816,0.423245,0.751110,0.616272,0.771237,0.519562,0.944324,0.545173,0.770054,0.439928,0.928969,0.574360,0.772872,0.533568,0.736311,0.446452,0.839136,0.527318,0.838903,0.000647,0.002625,0.000212,-0.999996,0.186750,0.723551,0.904047,0.000901,0.242950,0.752748,1.141863,0.532181,0.665091,0.712802,1.218153,0.913940,-0.316705,0.720214,0.471522,0.511639,-0.321988,0.722562,1.214738,0.893023,0.664400,0.709431,0.473959,0.827339,0.581929,0.767506,0.422620,0.616321,0.771029,0.519498,0.545406,0.769915,0.440012,0.573517,0.773502,0.533500,0.446272,0.839204,0.527934,0.243877,0.754283,1.141330,0.665217,0.712536,1.217974,-0.318653,0.720359,0.471552,-0.322014,0.722137,1.214700,0.664819,0.709194,0.474454,-0.002429,0.643650,0.489422,-0.003116,0.798917,0.489145,0.162464,0.641107,0.489437,0.141889,0.789312,0.461275
65,0.650000,0.000351,0.035510,-0.003492,-0.999363,0.074696,0.718253,0.482326,0.000439,-0.002234,0.643685,0.489497,0.947164,-0.003053,0.799330,0.488977,0.887484,0.162697,0.641070,0.489289,0.929131,0.141374,0.788927,0.461541,0.826621,0.026893,0.817211,-0.039526,-0.574352,0.552697,0.784224,0.488732,0.000677,0.581208,0.767821,0.423246,0.751110,0.616275,0.771217,0.519559,0.944324,0.545165,0.770065,0.439934,0.928969,0.574365,0.772860,0.533571,0.736311,0.446473,0.839158,0.527350,0.838903,0.000628,0.002621,0.000211,-0.999996,0.186742,0.723533,0.904043,0.000903,0.242943,0.752721,1.141859,0.532181,0.665086,0.712773,1.218144,0.913940,-0.316717,0.720212,0.471522,0.511639,-0.321994,0.722532,1.214738,0.893023,0.664389,0.709429,0.473950,0.827339,0.581932,0.767508,0.422624,0.616330,0.771001,0.519493,0.545404,0.769917,0.440003,0.573525,0.773498,0.533500,0.446267,0.839239,0.527980,0.243872,0.754269,1.141314,0.665217,0.712507,1.217958,-0.318654,0.720344,0.471554,-0.322024,0.722112,1.214702,0.664817,0.709195,0.474453,-0.002439,0.643660,0.489444,-0.003128,0.798916,0.489150,0.162460,0.641097,0.489431,0.141891,0.789339,0.461280
