Format Version,1.23,Take Name,linear_t2_may_15,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-15 10.30.14.140 AM,Total Frames in Take,2945,Total Exported Frames,2945,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,noark:Marker1,noark:Marker1,noark:Marker1,noark:Marker2,noark:Marker2,noark:Marker2,noark:Marker3,noark:Marker3,noark:Marker3,noark:Marker4,noark:Marker4,noark:Marker4,noark:Marker5,noark:Marker5,noark:Marker5,noark:Marker6,noark:Marker6,noark:Marker6,table:Marker1,table:Marker1,table:Marker1,table:Marker2,table:Marker2,table:Marker2,table:Marker3,table:Marker3,table:Marker3,table:Marker4,table:Marker4,table:Marker4,table:Marker5,table:Marker5,table:Marker5,table:Marker6,table:Marker6,table:Marker6
,ID,"C4FF0","C4FF0","C4FF0","C5020","C5020","C5020","C5210","C5210","C5210","C5230","C5230","C5230","C5240","C5240","C5240","C53F0","C53F0","C53F0","C4520","C4520","C4520","C3890","C3890","C3890","C4B40","C4B40","C4B40","C3550","C3550","C3550","C51F0","C51F0","C51F0","C3660","C3660","C3660"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2479,24.790000,0.459829,0.104256,-0.166945,0.508062,0.108958,-0.186942,0.563727,0.084629,-0.241298,0.562220,0.178286,-0.227517,0.564426,0.163227,-0.131193,0.566398,0.070280,-0.146551,0.171326,0.067595,-0.476238,0.914245,0.065229,-0.523524,0.874256,0.105269,0.040368,0.975458,0.073049,0.460586,0.233611,0.072011,0.505553,0.867355,0.106820,-0.090574
2480,24.800000,0.456366,0.104818,-0.166718,0.504367,0.109198,-0.186785,0.560187,0.084970,-0.240944,0.557933,0.180557,-0.228222,0.560593,0.164446,-0.131210,0.562742,0.071291,-0.146468,0.171335,0.067591,-0.476242,0.914246,0.065195,-0.523537,0.874256,0.105256,0.040371,0.975471,0.073069,0.460583,0.233614,0.072029,0.505548,0.867361,0.106817,-0.090567
2481,24.810000,0.452465,0.105286,-0.166573,0.500449,0.109678,-0.186674,0.556189,0.085122,-0.240776,0.554552,0.179965,-0.227557,0.557134,0.164345,-0.130927,0.558991,0.071084,-0.146367,0.171331,0.067593,-0.476233,0.914245,0.065218,-0.523532,0.874247,0.105256,0.040372,0.975439,0.073058,0.460581,0.233611,0.072019,0.505552,0.867356,0.106830,-0.090569
2482,24.820000,0.448617,0.105914,-0.166209,0.496657,0.110049,-0.186562,0.552123,0.085156,-0.240978,0.551371,0.179417,-0.227272,0.553401,0.164598,-0.130973,0.554997,0.071892,-0.146463,0.171328,0.067586,-0.476234,0.914252,0.065221,-0.523527,0.874248,0.105265,0.040372,0.975470,0.073050,0.460582,0.233607,0.072023,0.505557,0.867353,0.106817,-0.090578
2483,24.830000,0.444616,0.106401,-0.166204,0.492570,0.110384,-0.186614,0.547780,0.085020,-0.240866,0.547356,0.179542,-0.227305,0.549466,0.164719,-0.131060,0.550947,0.071585,-0.146408,0.171327,0.067589,-0.476233,0.914250,0.065226,-0.523524,0.874247,0.105264,0.040377,0.975452,0.073050,0.460586,0.233604,0.072022,0.505559,0.867352,0.106826,-0.090578
2484,24.840000,0.440367,0.106161,-0.166423,0.488407,0.110682,-0.186784,0.543951,0.086853,-0.241417,0.543547,0.179371,-0.227474,0.545557,0.164580,-0.131173,0.547083,0.072963,-0.146100,0.171332,0.067594,-0.476226,0.914246,0.065224,-0.523523,0.874254,0.105251,0.040375,0.975441,0.073064,0.460591,0.233612,0.072018,0.505564,0.867351,0.106820,-0.090570
2485,24.850000,0.436280,0.106598,-0.166332,0.484181,0.110845,-0.186678,0.539175,0.085987,-0.241275,0.539468,0.179392,-0.227380,0.541351,0.164598,-0.130942,0.542499,0.071538,-0.146618,0.171336,0.067584,-0.476235,0.914243,0.065225,-0.523511,0.874252,0.105248,0.040377,0.975462,0.073074,0.460593,0.233612,0.072015,0.505565,0.867349,0.106813,-0.090572
2486,24.860000,0.431737,0.107089,-0.165925,0.479775,0.111035,-0.186709,0.534840,0.086244,-0.241486,0.534925,0.179411,-0.227113,0.537139,0.164789,-0.131033,0.538104,0.071275,-0.146827,0.171323,0.067576,-0.476233,0.914257,0.065211,-0.523522,0.874247,0.105252,0.040377,0.975441,0.073037,0.460588,0.233610,0.072011,0.505559,0.867357,0.106808,-0.090566
2487,24.870000,0.427512,0.106932,-0.166064,0.475402,0.111003,-0.186505,0.530161,0.085914,-0.241278,0.529004,0.181843,-0.227888,0.532895,0.164834,-0.130996,0.533543,0.071117,-0.146629,0.171328,0.067567,-0.476240,0.914243,0.065183,-0.523561,0.874263,0.105233,0.040378,0.975447,0.073039,0.460587,0.233611,0.072013,0.505562,0.867358,0.106811,-0.090580
2488,24.880000,0.422790,0.107213,-0.165659,0.470773,0.110833,-0.186226,0.525589,0.085956,-0.240942,0.525192,0.181602,-0.227557,0.528356,0.165115,-0.131019,0.529016,0.071156,-0.146455,0.171327,0.067575,-0.476237,0.914239,0.065200,-0.523527,0.874261,0.105243,0.040371,0.975472,0.073059,0.460574,0.233608,0.072018,0.505555,0.867360,0.106806,-0.090585
2489,24.890000,0.418334,0.107642,-0.165124,0.466096,0.111064,-0.185782,0.520918,0.085420,-0.240626,0.520243,0.180795,-0.227212,0.524290,0.164126,-0.130466,0.524262,0.070892,-0.146378,0.171320,0.067587,-0.476244,0.914250,0.065222,-0.523518,0.874255,0.105234,0.040382,0.975467,0.073055,0.460583,0.233603,0.072026,0.505554,0.867356,0.106819,-0.090570
2490,24.900000,0.413750,0.107589,-0.164809,0.461875,0.110549,-0.185604,0.516188,0.085668,-0.240775,0.515595,0.180879,-0.227314,0.519336,0.165149,-0.130774,0.519622,0.071400,-0.145702,0.171331,0.067583,-0.476242,0.914246,0.065227,-0.523510,0.874252,0.105251,0.040377,0.975440,0.073038,0.460582,0.233606,0.072022,0.505552,0.867356,0.106828,-0.090577
2491,24.910000,0.409152,0.107551,-0.164662,0.456949,0.111019,-0.185288,0.512183,0.087322,-0.241077,0.511529,0.180849,-0.227204,0.515024,0.164742,-0.130866,0.514978,0.070632,-0.145759,0.171328,0.067582,-0.476242,0.914244,0.065199,-0.523534,0.874251,0.105258,0.040369,0.975445,0.073051,0.460580,0.233615,0.072020,0.505547,0.867365,0.106823,-0.090581
2492,24.920000,0.404570,0.107447,-0.164493,0.452188,0.111170,-0.185154,0.506572,0.085376,-0.240170,0.506707,0.181216,-0.227127,0.510998,0.164118,-0.130205,0.510484,0.070791,-0.145857,0.171337,0.067585,-0.476237,0.914245,0.065207,-0.523531,0.874265,0.105243,0.040368,0.975457,0.073041,0.460589,0.233614,0.072018,0.505556,0.867368,0.106818,-0.090578
2493,24.930000,0.399730,0.108022,-0.163722,0.447272,0.111262,-0.184956,0.501539,0.085065,-0.240197,0.502014,0.180986,-0.226848,0.506346,0.163966,-0.129996,0.505745,0.071086,-0.145214,0.171334,0.067597,-0.476244,0.914256,0.065216,-0.523525,0.874256,0.105251,0.040367,0.975438,0.073039,0.460589,0.233611,0.072010,0.505554,0.867360,0.106818,-0.090583
2494,24.940000,0.394918,0.107521,-0.163258,0.442610,0.110692,-0.184530,0.496662,0.085123,-0.239977,0.498306,0.178392,-0.225854,0.501741,0.163424,-0.129612,0.500772,0.070070,-0.145614,0.171330,0.067597,-0.476234,0.914241,0.065216,-0.523525,0.874265,0.105241,0.040372,0.975440,0.073038,0.460589,0.233605,0.072028,0.505556,0.867349,0.106819,-0.090576
2495,24.950000,0.389999,0.107418,-0.162888,0.437959,0.110492,-0.183965,0.491464,0.085079,-0.239597,0.492485,0.180252,-0.225912,0.497141,0.163074,-0.129117,0.495770,0.070089,-0.144972,0.171325,0.067595,-0.476231,0.914244,0.065221,-0.523516,0.874259,0.105257,0.040382,0.975445,0.073060,0.460586,0.233614,0.072047,0.505558,0.867351,0.106836,-0.090575
2496,24.960000,0.385075,0.107547,-0.162179,0.432789,0.110382,-0.183391,0.486236,0.084325,-0.239122,0.487815,0.180059,-0.225456,0.492249,0.163024,-0.128791,0.490740,0.069690,-0.144779,0.171329,0.067594,-0.476227,0.914239,0.065211,-0.523529,0.874255,0.105252,0.040391,0.975446,0.073085,0.460579,0.233610,0.072035,0.505564,0.867354,0.106823,-0.090576
2497,24.970000,0.379971,0.107133,-0.161654,0.427634,0.110387,-0.182844,0.481408,0.085228,-0.238727,0.482955,0.179584,-0.224795,0.487594,0.162266,-0.128173,0.485641,0.068917,-0.144447,0.171329,0.067586,-0.476227,0.914244,0.065208,-0.523519,0.874255,0.105257,0.040383,0.975425,0.073074,0.460586,0.233612,0.072027,0.505561,0.867360,0.106826,-0.090570
2498,24.980000,0.375027,0.106973,-0.161024,0.422726,0.110088,-0.182379,0.476026,0.083556,-0.238165,0.477982,0.179484,-0.224592,0.482760,0.162072,-0.127814,0.480814,0.068324,-0.143596,0.171332,0.067593,-0.476228,0.914246,0.065219,-0.523508,0.874254,0.105248,0.040379,0.975471,0.073056,0.460590,0.233613,0.072019,0.505557,0.867355,0.106821,-0.090569
2499,24.990000,0.370159,0.107632,-0.160399,0.417912,0.109875,-0.182129,0.470974,0.083825,-0.237948,0.473352,0.178991,-0.224109,0.477980,0.162117,-0.127709,0.475920,0.068933,-0.142961,0.171330,0.067582,-0.476230,0.914239,0.065188,-0.523528,0.874245,0.105258,0.040389,0.975471,0.073064,0.460601,0.233609,0.072023,0.505562,0.867356,0.106833,-0.090570
2500,25.000000,0.365307,0.107384,-0.160058,0.412916,0.110317,-0.181529,0.465880,0.083562,-0.237514,0.467806,0.179084,-0.224334,0.473176,0.162623,-0.127272,0.470991,0.069038,-0.142986,0.171322,0.067590,-0.476237,0.914255,0.065215,-0.523505,0.874260,0.105236,0.040374,0.975455,0.073030,0.460598,0.233616,0.072026,0.505559,0.867366,0.106810,-0.090575
2501,25.010000,0.360581,0.107374,-0.159873,0.408208,0.110069,-0.181382,0.461049,0.083593,-0.237370,0.462547,0.178851,-0.224420,0.468575,0.162341,-0.127513,0.466414,0.069795,-0.143033,0.171329,0.067590,-0.476234,0.914246,0.065197,-0.523527,0.874253,0.105242,0.040369,0.975447,0.073070,0.460589,0.233609,0.072013,0.505568,0.867363,0.106814,-0.090562
2502,25.020000,0.356017,0.107896,-0.159229,0.403398,0.110180,-0.181182,0.456957,0.085793,-0.237983,0.457592,0.178808,-0.224425,0.464016,0.163051,-0.127360,0.461739,0.069234,-0.142942,0.171329,0.067582,-0.476239,0.914252,0.065196,-0.523532,0.874251,0.105253,0.040372,0.975449,0.073041,0.460590,0.233605,0.072022,0.505554,0.867364,0.106805,-0.090570
2503,25.030000,0.351373,0.107787,-0.158896,0.399077,0.109980,-0.180966,0.451530,0.083748,-0.237190,0.452799,0.178890,-0.224303,0.459384,0.163106,-0.127275,0.457218,0.069779,-0.142514,0.171331,0.067592,-0.476236,0.914248,0.065193,-0.523542,0.874258,0.105250,0.040371,0.975470,0.073045,0.460584,0.233616,0.072025,0.505556,0.867362,0.106805,-0.090569
2504,25.040000,0.346929,0.107654,-0.158711,0.394332,0.110375,-0.180600,0.446649,0.083912,-0.236871,0.449076,0.179007,-0.223927,0.455092,0.162408,-0.127145,0.452795,0.069712,-0.142408,0.171332,0.067569,-0.476234,0.914249,0.065203,-0.523532,0.874248,0.105250,0.040371,0.975452,0.073064,0.460575,0.233620,0.072016,0.505550,0.867361,0.106804,-0.090576
2505,25.050000,0.342353,0.108191,-0.157821,0.389827,0.110183,-0.180047,0.442052,0.083912,-0.236545,0.444587,0.179236,-0.223483,0.450371,0.163332,-0.127201,0.448496,0.068954,-0.142019,0.171325,0.067578,-0.476237,0.914252,0.065210,-0.523525,0.874249,0.105243,0.040376,0.975477,0.073040,0.460581,0.233615,0.072005,0.505564,0.867362,0.106805,-0.090587
2506,25.060000,0.337855,0.107592,-0.157527,0.385223,0.110355,-0.179738,0.437624,0.083916,-0.236294,0.440159,0.179429,-0.222924,0.446210,0.162396,-0.126397,0.443963,0.070031,-0.141727,0.171317,0.067590,-0.476232,0.914251,0.065218,-0.523531,0.874256,0.105234,0.040371,0.975449,0.073052,0.460586,0.233611,0.072026,0.505558,0.867352,0.106809,-0.090587
2507,25.070000,0.333408,0.108025,-0.156634,0.381096,0.109813,-0.179187,0.433483,0.084701,-0.235873,0.435647,0.179068,-0.222597,0.441831,0.162495,-0.126053,0.439315,0.068971,-0.141575,0.171317,0.067591,-0.476233,0.914249,0.065235,-0.523516,0.874254,0.105245,0.040373,0.975468,0.073056,0.460579,0.233615,0.072031,0.505561,0.867354,0.106835,-0.090572
2508,25.080000,0.329230,0.107966,-0.156410,0.376691,0.109757,-0.178831,0.428838,0.084731,-0.235603,0.431272,0.178828,-0.222564,0.437750,0.162485,-0.125741,0.435136,0.069480,-0.140935,0.171324,0.067598,-0.476225,0.914244,0.065225,-0.523510,0.874262,0.105238,0.040379,0.975474,0.073027,0.460592,0.233612,0.072035,0.505570,0.867359,0.106831,-0.090568
2509,25.090000,0.324919,0.107734,-0.156038,0.372621,0.109658,-0.178502,0.424392,0.083294,-0.235106,0.427113,0.178592,-0.222300,0.433641,0.162386,-0.125573,0.431014,0.069148,-0.140545,0.171326,0.067582,-0.476225,0.914257,0.065227,-0.523516,0.874252,0.105256,0.040380,0.975455,0.073049,0.460602,0.233610,0.072012,0.505567,0.867360,0.106831,-0.090564
2510,25.100000,0.321094,0.108017,-0.155418,0.368258,0.110062,-0.178030,0.420159,0.082953,-0.234841,0.422526,0.178768,-0.222429,0.429696,0.162429,-0.125466,0.426975,0.068935,-0.140587,0.171332,0.067600,-0.476219,0.914247,0.065213,-0.523523,0.874248,0.105251,0.040394,0.975491,0.073052,0.460603,0.233610,0.072028,0.505570,0.867364,0.106815,-0.090565
2511,25.110000,0.317400,0.107946,-0.155319,0.364545,0.109748,-0.177797,0.416146,0.082759,-0.234525,0.419337,0.177809,-0.222068,0.426120,0.162391,-0.125566,0.423311,0.068998,-0.140378,0.171329,0.067598,-0.476217,0.914259,0.065230,-0.523511,0.874259,0.105252,0.040383,0.975468,0.073050,0.460602,0.233613,0.072029,0.505566,0.867363,0.106824,-0.090556
2512,25.120000,0.313742,0.107871,-0.155031,0.360912,0.109313,-0.177922,0.412290,0.082796,-0.234801,0.415712,0.177985,-0.222233,0.422453,0.162626,-0.125099,0.419610,0.069259,-0.140130,0.171334,0.067597,-0.476223,0.914257,0.065207,-0.523518,0.874258,0.105261,0.040384,0.975447,0.073048,0.460609,0.233617,0.072027,0.505561,0.867365,0.106831,-0.090551
2513,25.130000,0.310298,0.107661,-0.154667,0.357134,0.109953,-0.177413,0.408904,0.083061,-0.234640,0.411758,0.178601,-0.221927,0.419059,0.162106,-0.125270,0.416094,0.068792,-0.140297,0.171339,0.067597,-0.476233,0.914258,0.065223,-0.523503,0.874259,0.105247,0.040382,0.975458,0.073033,0.460604,0.233612,0.072033,0.505555,0.867367,0.106826,-0.090556
2514,25.140000,0.306886,0.107318,-0.154493,0.354134,0.109507,-0.177200,0.405567,0.082805,-0.234426,0.407927,0.178555,-0.221854,0.415796,0.162048,-0.125040,0.413232,0.069514,-0.140119,0.171343,0.067600,-0.476213,0.914254,0.065212,-0.523506,0.874255,0.105240,0.040388,0.975460,0.073071,0.460599,0.233605,0.072022,0.505567,0.867363,0.106821,-0.090560
2515,25.150000,0.303964,0.107503,-0.154052,0.351197,0.109209,-0.177053,0.402459,0.082777,-0.234017,0.405358,0.177582,-0.221082,0.412557,0.162010,-0.124571,0.409963,0.069066,-0.139856,0.171345,0.067590,-0.476221,0.914261,0.065212,-0.523525,0.874261,0.105250,0.040381,0.975465,0.073054,0.460585,0.233613,0.072015,0.505566,0.867361,0.106822,-0.090557
2516,25.160000,0.300930,0.107341,-0.153472,0.348009,0.109404,-0.176642,0.399515,0.082544,-0.233638,0.402279,0.177676,-0.220585,0.409231,0.162799,-0.124608,0.406984,0.068027,-0.139161,0.171334,0.067572,-0.476220,0.914261,0.065182,-0.523537,0.874259,0.105241,0.040381,0.975439,0.073072,0.460597,0.233619,0.072017,0.505560,0.867361,0.106805,-0.090573
2517,25.170000,0.298015,0.106855,-0.153174,0.345020,0.109103,-0.176092,0.396559,0.082193,-0.233179,0.399506,0.177465,-0.220198,0.406985,0.161302,-0.123748,0.404156,0.067758,-0.139242,0.171292,0.067600,-0.476219,0.914246,0.065209,-0.523519,0.874274,0.105222,0.040380,0.975454,0.073022,0.460591,0.233618,0.072011,0.505554,0.867368,0.106809,-0.090579
2518,25.180000,0.295414,0.106530,-0.152655,0.342394,0.108745,-0.175747,0.393997,0.081866,-0.232765,0.396876,0.177604,-0.219789,0.404471,0.160641,-0.123059,0.401454,0.067183,-0.138571,0.171327,0.067580,-0.476238,0.914254,0.065233,-0.523499,0.874260,0.105247,0.040379,0.975446,0.073066,0.460594,0.233620,0.072013,0.505560,0.867362,0.106803,-0.090576
2519,25.190000,0.292911,0.106426,-0.151999,0.340101,0.107818,-0.175201,0.391327,0.081431,-0.232249,0.394608,0.176931,-0.219204,0.401863,0.160536,-0.122904,0.398756,0.066570,-0.138014,0.171330,0.067569,-0.476234,0.914248,0.065228,-0.523513,0.874264,0.105232,0.040379,0.975473,0.073053,0.460581,0.233610,0.072021,0.505551,0.867360,0.106805,-0.090571
2520,25.200000,0.290518,0.105796,-0.151885,0.337624,0.107723,-0.174662,0.388829,0.080932,-0.231844,0.392653,0.175561,-0.218364,0.399650,0.159177,-0.121981,0.396265,0.065948,-0.137906,0.171329,0.067590,-0.476233,0.914257,0.065218,-0.523518,0.874258,0.105253,0.040382,0.975491,0.073040,0.460588,0.233612,0.072025,0.505550,0.867365,0.106809,-0.090574
2521,25.210000,0.288161,0.105740,-0.151158,0.335746,0.106715,-0.174312,0.386433,0.080413,-0.231453,0.390288,0.175877,-0.218086,0.397388,0.158749,-0.121529,0.393740,0.065691,-0.137379,0.171331,0.067605,-0.476232,0.914258,0.065169,-0.523550,0.874251,0.105262,0.040388,0.975450,0.073043,0.460600,0.233608,0.072029,0.505560,0.867362,0.106812,-0.090574
2522,25.220000,0.286031,0.105143,-0.150721,0.332935,0.107072,-0.173729,0.384130,0.080293,-0.231215,0.388227,0.175385,-0.217547,0.395460,0.158038,-0.121071,0.391532,0.064599,-0.136973,0.171337,0.067581,-0.476239,0.914256,0.065210,-0.523526,0.874265,0.105256,0.040376,0.975452,0.073056,0.460597,0.233609,0.072012,0.505556,0.867369,0.106819,-0.090568
2523,25.230000,0.284050,0.105097,-0.150322,0.331214,0.106114,-0.173465,0.382212,0.079324,-0.230678,0.386540,0.174354,-0.216792,0.393516,0.157311,-0.120487,0.389454,0.063887,-0.136644,0.171335,0.067583,-0.476239,0.914257,0.065230,-0.523503,0.874253,0.105275,0.040382,0.975451,0.073081,0.460597,0.233622,0.072024,0.505558,0.867374,0.106806,-0.090568
2524,25.240000,0.282165,0.104643,-0.150009,0.329327,0.106069,-0.172959,0.380134,0.079002,-0.230463,0.384750,0.174804,-0.216317,0.392066,0.156861,-0.119877,0.387273,0.063433,-0.136647,0.171332,0.067600,-0.476230,0.914258,0.065211,-0.523501,0.874264,0.105260,0.040383,0.975465,0.073052,0.460592,0.233619,0.072024,0.505562,0.867373,0.106817,-0.090564
2525,25.250000,0.280330,0.104040,-0.149876,0.327744,0.105628,-0.172530,0.378512,0.079228,-0.230188,0.383189,0.174387,-0.215698,0.390277,0.156510,-0.119367,0.385685,0.062868,-0.135730,0.171332,0.067596,-0.476234,0.914248,0.065222,-0.523514,0.874265,0.105258,0.040388,0.975462,0.073077,0.460601,0.233615,0.072025,0.505562,0.867361,0.106823,-0.090560
2526,25.260000,0.278738,0.104290,-0.149030,0.326178,0.105144,-0.172042,0.377972,0.081207,-0.230211,0.381632,0.173822,-0.214976,0.388501,0.155987,-0.118827,0.383898,0.063089,-0.135418,0.171327,0.067594,-0.476220,0.914251,0.065238,-0.523493,0.874251,0.105270,0.040389,0.975460,0.073035,0.460602,0.233616,0.072034,0.505561,0.867358,0.106826,-0.090555
2527,25.270000,0.277281,0.104109,-0.148636,0.324882,0.104988,-0.171771,0.375569,0.078914,-0.228803,0.380633,0.173066,-0.214442,0.387095,0.156404,-0.118178,0.382471,0.062435,-0.134942,0.171339,0.067593,-0.476224,0.914246,0.065203,-0.523519,0.874261,0.105248,0.040385,0.975448,0.073057,0.460607,0.233617,0.072014,0.505568,0.867370,0.106827,-0.090562
2528,25.280000,0.275985,0.104205,-0.148157,0.323601,0.104886,-0.171162,0.375134,0.080605,-0.228810,0.378941,0.174146,-0.213992,0.385961,0.155741,-0.117492,0.381252,0.062779,-0.133863,0.171343,0.067593,-0.476221,0.914251,0.065195,-0.523518,0.874264,0.105242,0.040389,0.975469,0.073057,0.460589,0.233620,0.072025,0.505560,0.867364,0.106814,-0.090562
2529,25.290000,0.274757,0.104112,-0.147777,0.322153,0.105269,-0.170661,0.373303,0.078570,-0.227551,0.377882,0.173948,-0.213791,0.384455,0.156077,-0.117107,0.379887,0.062870,-0.133281,0.171335,0.067582,-0.476228,0.914249,0.065214,-0.523514,0.874257,0.105248,0.040376,0.975466,0.073064,0.460580,0.233619,0.072013,0.505569,0.867366,0.106805,-0.090564
2530,25.300000,0.273760,0.103602,-0.147696,0.321149,0.104891,-0.170249,0.373343,0.080516,-0.227892,0.377190,0.172841,-0.213231,0.383358,0.155982,-0.116792,0.378678,0.062577,-0.133073,0.171332,0.067586,-0.476226,0.914251,0.065217,-0.523510,0.874261,0.105247,0.040375,0.975446,0.073076,0.460578,0.233618,0.072018,0.505567,0.867365,0.106799,-0.090565
2531,25.310000,0.272801,0.103842,-0.147459,0.320623,0.104509,-0.170443,0.371507,0.078365,-0.227018,0.375985,0.173633,-0.213373,0.382938,0.155453,-0.116530,0.378101,0.062931,-0.132634,0.171328,0.067576,-0.476229,0.914253,0.065230,-0.523500,0.874264,0.105240,0.040367,0.975449,0.073041,0.460581,0.233618,0.072018,0.505563,0.867363,0.106807,-0.090567
2532,25.320000,0.271983,0.103876,-0.147452,0.319833,0.104764,-0.170403,0.370723,0.078278,-0.227203,0.375299,0.173514,-0.213725,0.381931,0.156043,-0.116899,0.377393,0.062079,-0.133125,0.171327,0.067586,-0.476235,0.914250,0.065233,-0.523508,0.874257,0.105254,0.040380,0.975462,0.073076,0.460589,0.233620,0.072004,0.505567,0.867366,0.106809,-0.090567
2533,25.330000,0.271631,0.103857,-0.147723,0.319112,0.104887,-0.170801,0.370393,0.078760,-0.227707,0.374911,0.173585,-0.213853,0.381440,0.155870,-0.117202,0.376653,0.062527,-0.133707,0.171333,0.067582,-0.476230,0.914253,0.065185,-0.523542,0.874262,0.105238,0.040375,0.975421,0.073076,0.460585,0.233622,0.072021,0.505559,0.867366,0.106815,-0.090566
2534,25.340000,0.271329,0.103670,-0.148191,0.318779,0.104647,-0.171122,0.370338,0.079888,-0.229152,0.374473,0.173309,-0.214218,0.381205,0.155550,-0.117718,0.376485,0.062264,-0.134286,0.171338,0.067585,-0.476228,0.914255,0.065233,-0.523500,0.874243,0.105266,0.040386,0.975468,0.073068,0.460587,0.233619,0.072011,0.505566,0.867364,0.106805,-0.090575
2535,25.350000,0.271224,0.103542,-0.148507,0.318634,0.104110,-0.171811,0.369257,0.077638,-0.228927,0.374413,0.172834,-0.214614,0.381120,0.154977,-0.118408,0.376010,0.061817,-0.135602,0.171338,0.067586,-0.476230,0.914256,0.065188,-0.523536,0.874259,0.105257,0.040376,0.975426,0.073056,0.460585,0.233614,0.072033,0.505559,0.867367,0.106810,-0.090569
2536,25.360000,0.271284,0.103257,-0.148969,0.318424,0.104202,-0.172032,0.369074,0.077408,-0.229412,0.374545,0.171776,-0.215225,0.381219,0.155060,-0.119235,0.376444,0.062437,-0.135549,0.171341,0.067591,-0.476214,0.914251,0.065207,-0.523529,0.874254,0.105258,0.040380,0.975466,0.073073,0.460592,0.233621,0.072014,0.505576,0.867374,0.106818,-0.090565
2537,25.370000,0.271454,0.103102,-0.149285,0.318606,0.103941,-0.172445,0.369387,0.077862,-0.229838,0.374663,0.171518,-0.215654,0.382104,0.153976,-0.119382,0.376691,0.061519,-0.135486,0.171337,0.067591,-0.476218,0.914245,0.065222,-0.523512,0.874261,0.105263,0.040383,0.975455,0.073047,0.460588,0.233623,0.072035,0.505564,0.867362,0.106820,-0.090567
2538,25.380000,0.271839,0.102433,-0.149812,0.318978,0.103815,-0.172943,0.369408,0.076383,-0.230443,0.374944,0.171276,-0.216268,0.382315,0.154266,-0.120075,0.377238,0.060697,-0.136541,0.171331,0.067598,-0.476213,0.914245,0.065238,-0.523505,0.874251,0.105260,0.040382,0.975442,0.073063,0.460600,0.233615,0.072028,0.505568,0.867363,0.106824,-0.090563
2539,25.390000,0.272535,0.102274,-0.150130,0.319545,0.103669,-0.173277,0.370075,0.076279,-0.230954,0.375390,0.171009,-0.216976,0.382927,0.154505,-0.120526,0.377829,0.061159,-0.136832,0.171329,0.067596,-0.476223,0.914245,0.065222,-0.523507,0.874246,0.105269,0.040386,0.975458,0.073081,0.460588,0.233619,0.072024,0.505569,0.867362,0.106813,-0.090553
2540,25.400000,0.273501,0.102610,-0.150303,0.320482,0.103411,-0.173781,0.370952,0.076159,-0.231294,0.376062,0.170898,-0.217581,0.383426,0.154361,-0.121355,0.378601,0.061017,-0.137235,0.171342,0.067599,-0.476214,0.914253,0.065216,-0.523514,0.874248,0.105282,0.040389,0.975465,0.073068,0.460594,0.233627,0.072019,0.505567,0.867365,0.106822,-0.090568
2541,25.410000,0.274260,0.102289,-0.150657,0.321632,0.102849,-0.174167,0.371676,0.076240,-0.231664,0.376693,0.171781,-0.218477,0.384685,0.154276,-0.121828,0.379880,0.060550,-0.137719,0.171338,0.067574,-0.476227,0.914249,0.065212,-0.523516,0.874257,0.105269,0.040379,0.975468,0.073058,0.460592,0.233621,0.072022,0.505569,0.867364,0.106812,-0.090570
2542,25.420000,0.275650,0.102049,-0.151046,0.322432,0.103201,-0.174413,0.372918,0.076072,-0.232148,0.377667,0.171263,-0.218778,0.385604,0.154238,-0.122144,0.380673,0.060549,-0.138195,0.171327,0.067583,-0.476232,0.914249,0.065225,-0.523502,0.874253,0.105249,0.040378,0.975430,0.073056,0.460601,0.233619,0.072026,0.505563,0.867359,0.106814,-0.090568
2543,25.430000,0.276457,0.101490,-0.151456,0.323436,0.103027,-0.174557,0.374067,0.075623,-0.232224,0.378826,0.171038,-0.218975,0.386717,0.154163,-0.122381,0.381972,0.060190,-0.138107,0.171329,0.067595,-0.476239,0.914249,0.065194,-0.523517,0.874253,0.105252,0.040384,0.975464,0.073060,0.460590,0.233606,0.072035,0.505565,0.867364,0.106826,-0.090571
2544,25.440000,0.277844,0.101493,-0.151423,0.325001,0.102422,-0.174725,0.376132,0.077912,-0.233170,0.380228,0.170789,-0.219064,0.388117,0.153615,-0.122366,0.383055,0.059952,-0.138006,0.171348,0.067597,-0.476218,0.914243,0.065223,-0.523513,0.874249,0.105259,0.040378,0.975455,0.073032,0.460592,0.233630,0.072032,0.505564,0.867366,0.106825,-0.090569
