Format Version,1.23,Take Name,rotation_random_t1_apr_30,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-30 03.22.56.245 PM,Total Frames in Take,6990,Total Exported Frames,6990,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,noark:Marker1,noark:Marker1,noark:Marker1,noark:Marker2,noark:Marker2,noark:Marker2,noark:Marker3,noark:Marker3,noark:Marker3,noark:Marker4,noark:Marker4,noark:Marker4,table:Marker1,table:Marker1,table:Marker1,table:Marker2,table:Marker2,table:Marker2,table:Marker3,table:Marker3,table:Marker3,table:Marker4,table:Marker4,table:Marker4,table:Marker5,table:Marker5,table:Marker5,table:Marker6,table:Marker6,table:Marker6
,ID,"C51B0","C51B0","C51B0","C5470","C5470","C5470","C5660","C5660","C5660","C5100","C5100","C5100","C4C80","C4C80","C4C80","C4CE0","C4CE0","C4CE0","C55E0","C55E0","C55E0","C4CB0","C4CB0","C4CB0","C52D0","C52D0","C52D0","C5610","C5610","C5610"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
34,0.340000,0.146792,0.195380,0.325088,0.143057,0.139998,0.146833,0.081691,0.160127,0.137339,0.064134,0.145521,0.218521,-0.000955,0.112867,0.765688,-0.565966,0.085438,0.841389,0.419437,0.068257,0.835646,-0.131011,0.115549,0.763650,-0.569236,0.077744,0.099177,0.413574,0.065061,0.093237
35,0.350000,0.146914,0.195436,0.325052,0.143093,0.139932,0.146779,0.081705,0.160070,0.137280,0.064170,0.145533,0.218511,-0.000956,0.112851,0.765664,-0.565965,0.085434,0.841380,0.419443,0.068241,0.835648,-0.131003,0.115530,0.763647,-0.569221,0.077747,0.099178,0.413585,0.065057,0.093222
36,0.360000,0.147029,0.195455,0.324869,0.143104,0.139948,0.146636,0.081700,0.160059,0.137252,0.064187,0.145530,0.218476,-0.000937,0.112865,0.765669,-0.565966,0.085436,0.841359,0.419427,0.068250,0.835646,-0.130959,0.115591,0.763635,-0.569215,0.077753,0.099161,0.413584,0.065049,0.093225
37,0.370000,0.147199,0.195475,0.324826,0.143135,0.139915,0.146584,0.081730,0.160040,0.137210,0.064220,0.145583,0.218457,-0.000942,0.112878,0.765656,-0.565962,0.085429,0.841369,0.419444,0.068234,0.835646,-0.130994,0.115546,0.763634,-0.569216,0.077749,0.099147,0.413585,0.065058,0.093206
38,0.380000,0.147470,0.195525,0.324740,0.143138,0.139908,0.146528,0.081796,0.159942,0.137098,0.064243,0.145548,0.218424,-0.000942,0.112860,0.765667,-0.565955,0.085437,0.841378,0.419442,0.068232,0.835662,-0.130958,0.115601,0.763643,-0.569216,0.077741,0.099145,0.413600,0.065048,0.093188
39,0.390000,0.147807,0.195590,0.324607,0.143170,0.139902,0.146416,0.081813,0.159956,0.137021,0.064290,0.145627,0.218370,-0.000914,0.112851,0.765649,-0.565955,0.085439,0.841379,0.419452,0.068227,0.835653,-0.130986,0.115537,0.763635,-0.569212,0.077730,0.099136,0.413596,0.065037,0.093179
40,0.400000,0.148233,0.195669,0.324432,0.143273,0.139825,0.146290,0.081903,0.159919,0.136925,0.064351,0.145612,0.218308,-0.000902,0.112845,0.765626,-0.565948,0.085432,0.841376,0.419480,0.068222,0.835644,-0.130983,0.115534,0.763611,-0.569200,0.077733,0.099112,0.413599,0.065025,0.093165
41,0.410000,0.148729,0.195631,0.324109,0.143350,0.139763,0.146183,0.082036,0.160010,0.136787,0.064472,0.145624,0.218240,-0.000897,0.112869,0.765622,-0.565933,0.085444,0.841362,0.419497,0.068225,0.835643,-0.130977,0.115527,0.763615,-0.569184,0.077734,0.099112,0.413584,0.065030,0.093145
42,0.420000,0.149272,0.195606,0.323885,0.143425,0.139776,0.146040,0.082154,0.160079,0.136651,0.064632,0.145649,0.218132,-0.000881,0.112860,0.765631,-0.565920,0.085453,0.841350,0.419518,0.068232,0.835652,-0.130966,0.115543,0.763612,-0.569177,0.077738,0.099103,0.413606,0.065021,0.093155
43,0.430000,0.149688,0.195557,0.323609,0.143582,0.139726,0.145871,0.082260,0.160053,0.136535,0.064825,0.145737,0.218016,-0.000867,0.112860,0.765611,-0.565915,0.085430,0.841354,0.419535,0.068251,0.835621,-0.130960,0.115531,0.763603,-0.569147,0.077733,0.099084,0.413583,0.065027,0.093137
44,0.440000,0.150100,0.195527,0.323339,0.143733,0.139752,0.145654,0.082385,0.160085,0.136356,0.065129,0.145606,0.217838,-0.000842,0.112854,0.765600,-0.565886,0.085443,0.841354,0.419560,0.068253,0.835629,-0.130911,0.115583,0.763583,-0.569131,0.077729,0.099069,0.413579,0.064998,0.093128
45,0.450000,0.150401,0.195587,0.323137,0.143844,0.139742,0.145494,0.082511,0.160079,0.136219,0.065333,0.145688,0.217732,-0.000822,0.112858,0.765581,-0.565852,0.085440,0.841379,0.419606,0.068241,0.835642,-0.130894,0.115562,0.763605,-0.569102,0.077745,0.099043,0.413572,0.064992,0.093131
46,0.460000,0.150924,0.195632,0.323024,0.143944,0.139668,0.145314,0.082548,0.160094,0.136071,0.065535,0.145732,0.217657,-0.000807,0.112852,0.765577,-0.565869,0.085437,0.841355,0.419607,0.068239,0.835656,-0.130881,0.115559,0.763611,-0.569110,0.077740,0.099042,0.413549,0.064995,0.093118
47,0.470000,0.151410,0.195626,0.322873,0.144017,0.139638,0.145135,0.082599,0.160137,0.136053,0.065744,0.145750,0.217670,-0.000794,0.112850,0.765571,-0.565709,0.085441,0.841422,0.419640,0.068233,0.835664,-0.130883,0.115576,0.763604,-0.569090,0.077751,0.099029,0.413530,0.064981,0.093130
48,0.480000,0.152022,0.195672,0.322587,0.144024,0.139636,0.144987,0.082595,0.160081,0.135983,0.065935,0.145854,0.217658,-0.000785,0.112842,0.765568,-0.565749,0.085434,0.841408,0.419688,0.068242,0.835660,-0.130739,0.115803,0.763356,-0.569100,0.077747,0.099012,0.413523,0.064971,0.093142
49,0.490000,0.152574,0.195523,0.322381,0.144059,0.139528,0.144774,0.082616,0.160106,0.136023,0.066188,0.145792,0.217745,-0.000765,0.112840,0.765549,-0.565699,0.085442,0.841459,0.419668,0.068244,0.835628,-0.130737,0.115799,0.763331,-0.569113,0.077748,0.099004,0.413442,0.064966,0.093092
50,0.500000,0.153092,0.195545,0.322252,0.144036,0.139574,0.144660,0.082607,0.160140,0.136071,0.066374,0.145821,0.217822,-0.000759,0.112842,0.765549,-0.565637,0.085475,0.841497,0.419621,0.068227,0.835682,-0.130758,0.115814,0.763329,-0.569142,0.077752,0.098990,0.413437,0.064949,0.093134
51,0.510000,0.153579,0.195555,0.322131,0.144019,0.139586,0.144579,0.082573,0.160114,0.136169,0.066615,0.145714,0.217957,-0.000758,0.112848,0.765556,-0.565658,0.085457,0.841451,0.419657,0.068244,0.835641,-0.130809,0.115766,0.763325,-0.569164,0.077757,0.098982,0.413401,0.064961,0.093167
52,0.520000,0.154334,0.195430,0.321957,0.144010,0.139591,0.144491,0.082556,0.160059,0.136333,0.066875,0.145841,0.218142,-0.000739,0.112841,0.765553,-0.565734,0.085445,0.841398,0.419605,0.068242,0.835674,-0.130824,0.115781,0.763326,-0.569196,0.077752,0.098982,0.413407,0.064965,0.093230
53,0.530000,0.155134,0.195508,0.321869,0.143994,0.139612,0.144362,0.082532,0.160106,0.136478,0.067255,0.145867,0.218420,-0.000735,0.112831,0.765557,-0.565815,0.085419,0.841377,0.419639,0.068232,0.835671,-0.130839,0.115806,0.763308,-0.569241,0.077773,0.098993,0.413351,0.064961,0.093255
