Format Version,1.23,Take Name,rotation_random_t0_mixed_may_12,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-12 06.55.00.540 PM,Total Frames in Take,4461,Total Exported Frames,4461,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
815,8.150000,-0.000005,-0.000038,0.000299,1.000000,0.320982,0.078609,0.036356,0.000925,-0.177979,0.063806,-0.429722,0.692152,0.565653,0.061870,-0.470817,0.789200,0.620669,0.071618,0.513153,0.826159,-0.121885,0.069623,0.552707,0.919260,0.515533,0.103369,-0.038184,0.773572,0.523898,0.101367,0.090999,0.000000,0.017242,-0.583833,0.016587,-0.811521,0.033974,0.096433,-0.222120,0.000887,0.132379,0.137920,-0.257800,0.622242,0.061623,0.136249,-0.324274,0.422909,0.060337,0.073213,-0.248984,0.838643,-0.020483,0.136233,-0.088661,0.812202,0.046404,0.138314,-0.159643,0.585355,-0.029856,0.135791,-0.231116,0.821650,0.047768,0.039688,-0.157784,0.671728,0.065093,0.043322,-0.324894,0.870385,-0.028884,0.040966,-0.230393,0.653373,0.135765,0.044721,-0.258944,0.468623,-0.096433,0.134340,-0.160821,0.808194,,,,,,,,,,,,,-0.017849,0.041794,-0.087025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132205,0.139060,-0.256824,0.134463,0.043042,-0.258990,-0.096945,0.134799,-0.161162,0.061421,0.137035,-0.322113,0.060287,0.073799,-0.249249,-0.019802,0.136259,-0.088345,0.047676,0.137613,-0.158843,-0.030031,0.135383,-0.231674,0.047775,0.040828,-0.158436,0.065006,0.042833,-0.325040,-0.028737,0.039763,-0.231067,-0.177000,0.063431,-0.429076,0.564893,0.062236,-0.470823,0.620169,0.071393,0.513580,-0.121810,0.069886,0.552535,0.515917,0.103277,-0.038999,,,
816,8.160000,-0.000001,-0.000032,0.000323,1.000000,0.320980,0.078606,0.036394,0.000920,-0.177985,0.063783,-0.429678,0.692152,0.565646,0.061883,-0.470782,0.789200,0.620673,0.071625,0.513188,0.826159,-0.121881,0.069595,0.552751,0.919260,0.515530,0.103375,-0.038147,0.773572,0.523896,0.101373,0.091035,0.000000,0.016592,-0.580125,0.017628,-0.814167,0.035487,0.096219,-0.223503,0.000845,0.134308,0.137479,-0.258288,0.622242,0.064160,0.135953,-0.325406,0.422909,0.062043,0.072935,-0.250120,0.838643,-0.020101,0.136167,-0.090556,0.812202,0.047437,0.138085,-0.160922,0.585355,-0.028169,0.135718,-0.233091,0.821650,0.048564,0.039457,-0.159033,0.671728,0.067428,0.043018,-0.325978,0.870385,-0.027416,0.040891,-0.232342,0.653373,0.137496,0.044273,-0.259383,0.468623,-0.095391,0.134430,-0.163409,0.808194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134054,0.138364,-0.257082,0.136421,0.042449,-0.259232,-0.095913,0.134784,-0.163710,0.063787,0.137282,-0.323454,0.061851,0.073526,-0.250467,-0.019424,0.136366,-0.090266,0.048538,0.137326,-0.160218,-0.028337,0.135376,-0.233671,0.048765,0.040558,-0.159687,0.067402,0.042591,-0.326184,-0.027291,0.039655,-0.232939,-0.177008,0.063428,-0.429059,0.564878,0.062241,-0.470765,0.620168,0.071409,0.513589,-0.121812,0.069848,0.552606,0.515929,0.103277,-0.038978,,,
817,8.170000,-0.000002,-0.000023,0.000332,1.000000,0.320982,0.078604,0.036411,0.000923,-0.177992,0.063771,-0.429652,0.699802,0.565639,0.061885,-0.470770,0.782228,0.620684,0.071630,0.513198,0.834846,-0.121869,0.069586,0.552775,0.926765,0.515529,0.103378,-0.038135,0.761163,0.523898,0.101375,0.091047,0.000000,0.015434,-0.575870,0.018194,-0.817193,0.037037,0.096180,-0.224616,0.000858,0.136300,0.137281,-0.258313,0.697654,0.066858,0.135976,-0.326166,0.449752,0.063824,0.072874,-0.250981,0.764046,-0.019864,0.136086,-0.092213,0.796718,0.048414,0.137949,-0.161864,0.625010,-0.026436,0.135820,-0.234825,0.803373,0.049322,0.039317,-0.160081,0.639052,0.069945,0.043035,-0.326814,0.876742,-0.025881,0.040990,-0.234181,0.678518,0.139312,0.044070,-0.259486,0.440677,-0.094388,0.134586,-0.165854,0.815812,,,,,,,,,,,,,-0.017192,0.041939,-0.090231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136023,0.137863,-0.257289,0.138173,0.042150,-0.259634,-0.094890,0.134999,-0.166200,0.066694,0.136688,-0.324090,0.063611,0.073721,-0.251338,-0.019159,0.136277,-0.091856,0.049642,0.137295,-0.161305,-0.026764,0.135413,-0.235413,0.049553,0.040551,-0.160793,0.069870,0.042574,-0.326972,-0.025717,0.039869,-0.234788,-0.177021,0.063420,-0.429039,0.564851,0.062254,-0.470731,0.620193,0.071417,0.513586,-0.121815,0.069837,0.552635,0.515949,0.103266,-0.038986,,,
818,8.180000,0.000011,-0.000032,0.000332,1.000000,0.320980,0.078588,0.036437,0.000917,-0.177985,0.063767,-0.429636,0.699802,0.565647,0.061881,-0.470739,0.782228,0.620673,0.071601,0.513230,0.834846,-0.121881,0.069557,0.552793,0.926765,0.515529,0.103363,-0.038104,0.761163,0.523895,0.101357,0.091078,0.000000,0.015645,-0.572460,0.018337,-0.819578,0.038526,0.096248,-0.225816,0.000909,0.138058,0.137350,-0.258709,0.697654,0.069183,0.135993,-0.327136,0.449752,0.065536,0.072932,-0.251944,0.764046,-0.019481,0.136216,-0.093913,0.796718,0.049372,0.138055,-0.162995,0.625010,-0.024867,0.135869,-0.236575,0.803373,0.050285,0.039423,-0.161148,0.639052,0.072294,0.043053,-0.327707,0.876742,-0.024299,0.041040,-0.235873,0.678518,0.141098,0.044139,-0.259804,0.440677,-0.093390,0.134660,-0.168170,0.815812,,,,,,,,,,,,,-0.017092,0.039878,-0.094213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137724,0.138168,-0.257505,0.139979,0.042422,-0.259984,-0.093897,0.135002,-0.168538,0.068680,0.137078,-0.325217,0.065470,0.073762,-0.252292,-0.018789,0.136313,-0.093622,0.050673,0.137164,-0.162391,-0.025093,0.135635,-0.237142,0.050576,0.040830,-0.161879,0.072327,0.042563,-0.327847,-0.024244,0.039494,-0.236370,-0.177017,0.063413,-0.429041,0.564851,0.062251,-0.470679,0.620210,0.071380,0.513602,-0.121859,0.069811,0.552672,0.515959,0.103261,-0.038976,,,
819,8.190000,0.000005,-0.000042,0.000341,1.000000,0.320995,0.078595,0.036454,0.000915,-0.177960,0.063759,-0.429629,0.711541,0.565673,0.061887,-0.470718,0.777786,0.620679,0.071621,0.513253,0.846682,-0.121876,0.069563,0.552801,0.930162,0.515545,0.103373,-0.038084,0.749626,0.523909,0.101370,0.091099,0.000000,0.015153,-0.569549,0.018425,-0.821611,0.039958,0.096322,-0.227080,0.000847,0.139744,0.137392,-0.259236,0.587769,0.071357,0.136117,-0.328153,0.386115,0.067141,0.073008,-0.253031,0.787587,-0.018966,0.136234,-0.095567,0.812215,0.050379,0.138081,-0.164156,0.621542,-0.023336,0.135984,-0.238264,0.845373,0.051226,0.039448,-0.162368,0.642667,0.074422,0.043175,-0.328763,0.893649,-0.022823,0.041155,-0.237621,0.641825,0.142742,0.044180,-0.260372,0.646254,-0.092344,0.134767,-0.170350,0.815845,,,,,,,,,,,,,-0.016473,0.041488,-0.093931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139346,0.138412,-0.258004,0.141862,0.043073,-0.260427,-0.092831,0.135020,-0.170841,0.070879,0.137567,-0.326230,0.067046,0.073803,-0.253318,-0.018287,0.136288,-0.095248,0.051503,0.137261,-0.163559,-0.023561,0.135712,-0.238772,0.051611,0.040594,-0.163131,0.074468,0.042753,-0.328767,-0.022722,0.039787,-0.238035,-0.177023,0.063427,-0.429044,0.564868,0.062252,-0.470622,0.620229,0.071406,0.513611,-0.121857,0.069808,0.552668,0.515989,0.103265,-0.038976,,,
820,8.200000,0.000030,-0.000085,0.000292,1.000000,0.320828,0.078502,0.036601,0.001083,-0.178088,0.063740,-0.429525,0.711541,0.565548,0.061796,-0.470550,0.777786,0.620471,0.071473,0.513426,0.846682,-0.122087,0.069487,0.552910,0.930162,0.515388,0.103265,-0.037918,0.749626,0.523740,0.101254,0.091265,0.000000,0.014570,-0.566928,0.018262,-0.823436,0.041474,0.096263,-0.228342,0.000809,0.141474,0.137343,-0.259814,0.587769,0.073529,0.136161,-0.329169,0.386115,0.068817,0.072971,-0.254144,0.787587,-0.018281,0.136045,-0.097165,0.812215,0.051503,0.137950,-0.165306,0.621542,-0.021737,0.135953,-0.239887,0.845373,0.052314,0.039315,-0.163623,0.642667,0.076575,0.043220,-0.329861,0.893649,-0.021252,0.041123,-0.239346,0.641825,0.144456,0.044131,-0.261033,0.646254,-0.091180,0.134679,-0.172418,0.815845,,,,,,,,,,,,,-0.016018,0.039926,-0.097452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141334,0.137902,-0.258639,0.143278,0.044161,-0.261747,-0.091653,0.134900,-0.172958,0.073147,0.137198,-0.327253,0.068785,0.073648,-0.254454,-0.017621,0.136355,-0.096934,0.052697,0.137409,-0.164691,-0.022013,0.135931,-0.240454,0.052586,0.039390,-0.163832,0.076680,0.042445,-0.329839,-0.021196,0.039626,-0.239798,-0.177016,0.063428,-0.429044,0.564909,0.062245,-0.470632,0.620200,0.071409,0.513597,-0.121855,0.069809,0.552664,0.516024,0.103273,-0.038976,0.522556,0.100513,0.092280
821,8.210000,-0.000057,-0.000128,0.000229,1.000000,0.320869,0.078464,0.036585,0.001075,-0.178009,0.063682,-0.429581,0.711383,0.565630,0.061638,-0.470542,0.838338,0.620469,0.071481,0.513437,0.910588,-0.122092,0.069594,0.552858,0.891214,0.515438,0.103189,-0.037922,0.694467,0.523779,0.101199,0.091262,0.567555,0.015067,-0.563952,0.018702,-0.825458,0.043052,0.096303,-0.229532,0.000850,0.143275,0.137340,-0.260340,0.606312,0.075831,0.136063,-0.330179,0.405326,0.070579,0.072976,-0.255105,0.775258,-0.017644,0.136264,-0.098842,0.815363,0.052627,0.138076,-0.166482,0.634234,-0.020075,0.135977,-0.241585,0.839212,0.053425,0.039443,-0.164658,0.624788,0.078881,0.043121,-0.330723,0.860089,-0.019594,0.041148,-0.240910,0.630826,0.146265,0.044127,-0.261410,0.549862,-0.090000,0.134795,-0.174615,0.821877,,,,,,,,,,,,,-0.015165,0.041633,-0.097056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143049,0.138383,-0.259182,0.145354,0.042580,-0.261545,-0.090502,0.135069,-0.175039,0.075373,0.137263,-0.328177,0.070536,0.073803,-0.255454,-0.017001,0.136373,-0.098495,0.053654,0.137337,-0.165748,-0.020364,0.135779,-0.242124,0.053777,0.040689,-0.165418,0.078894,0.042577,-0.330854,-0.019551,0.039753,-0.241393,-0.177007,0.063443,-0.429061,0.565084,0.061958,-0.470676,0.620165,0.071394,0.513605,-0.121824,0.069842,0.552621,0.516065,0.103274,-0.038967,0.522494,0.100633,0.092273
822,8.220000,0.000017,-0.000113,0.000278,1.000000,0.320848,0.078522,0.036588,0.001095,-0.178043,0.063761,-0.429566,0.711383,0.565595,0.061795,-0.470549,0.838338,0.620463,0.071498,0.513430,0.910588,-0.122097,0.069533,0.552872,0.891214,0.515412,0.103277,-0.037921,0.694467,0.523757,0.101269,0.091262,0.567555,0.013721,-0.560848,0.019128,-0.827584,0.044650,0.096236,-0.230485,0.000830,0.145188,0.137119,-0.260462,0.606312,0.078273,0.136098,-0.330814,0.405326,0.072323,0.072896,-0.255888,0.775258,-0.016954,0.136102,-0.100192,0.815363,0.053832,0.137884,-0.167294,0.634234,-0.018302,0.136060,-0.242949,0.839212,0.054415,0.039246,-0.165631,0.624788,0.081137,0.043151,-0.331492,0.860089,-0.018020,0.041229,-0.242432,0.630826,0.147996,0.043902,-0.261669,0.549862,-0.088736,0.134909,-0.176514,0.821877,,,,,,,,,,,,,-0.014699,0.039611,-0.100649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144898,0.137861,-0.259404,0.147133,0.043079,-0.261839,-0.089163,0.135026,-0.177033,0.077702,0.137221,-0.329069,0.072305,0.073720,-0.256259,-0.016212,0.136153,-0.099942,0.055044,0.137058,-0.166689,-0.018640,0.136042,-0.243531,0.054843,0.040394,-0.166331,0.081277,0.042559,-0.331490,-0.018078,0.039582,-0.242676,-0.176991,0.063443,-0.429065,0.564955,0.062235,-0.470589,0.620170,0.071412,0.513588,-0.121814,0.069853,0.552582,0.516086,0.103263,-0.038968,0.522488,0.100612,0.092264
823,8.230000,-0.000001,-0.000095,0.000327,1.000000,0.321046,0.078596,0.036448,0.000926,-0.177860,0.063769,-0.429688,0.717777,0.565777,0.061875,-0.470698,0.772265,0.620679,0.071618,0.513279,0.841085,-0.121880,0.069581,0.552748,0.924994,0.515605,0.103367,-0.038070,0.740527,0.523955,0.101365,0.091114,0.000000,0.015728,-0.557988,0.018600,-0.829491,0.046423,0.096270,-0.231406,0.000921,0.147028,0.137400,-0.260816,0.571904,0.080595,0.135964,-0.331616,0.363915,0.074343,0.072951,-0.256556,0.777038,-0.016194,0.136296,-0.101645,0.814177,0.055039,0.138123,-0.168271,0.638263,-0.016573,0.135853,-0.244408,0.857860,0.055933,0.039493,-0.166328,0.673006,0.083768,0.043025,-0.332014,0.816228,-0.015985,0.041025,-0.243623,0.566446,0.150148,0.044190,-0.261742,0.448322,-0.087452,0.134655,-0.178448,0.812947,,,,,,,,,,,,,-0.013654,0.041164,-0.100170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146828,0.138743,-0.259771,0.149156,0.042225,-0.261904,-0.087994,0.134884,-0.178911,0.080274,0.137160,-0.329393,0.074235,0.073779,-0.256868,-0.015557,0.136263,-0.101264,0.056021,0.137437,-0.167460,-0.016800,0.135989,-0.244911,0.056234,0.040508,-0.167096,0.083881,0.042303,-0.332085,-0.016321,0.039378,-0.244050,-0.176966,0.063437,-0.429084,0.564958,0.062247,-0.470553,0.620171,0.071397,0.513591,-0.121815,0.069828,0.552590,0.516107,0.103262,-0.038972,,,
824,8.240000,-0.000063,-0.000150,0.000237,1.000000,0.320904,0.078469,0.036598,0.001102,-0.177954,0.063675,-0.429590,0.717777,0.565687,0.061641,-0.470518,0.772265,0.620483,0.071497,0.513463,0.841085,-0.122080,0.069600,0.552851,0.924994,0.515475,0.103196,-0.037901,0.740527,0.523811,0.101209,0.091284,0.000000,0.013110,-0.554697,0.018844,-0.831735,0.048136,0.096151,-0.232129,0.000802,0.149103,0.137081,-0.260560,0.571904,0.083241,0.136139,-0.331898,0.363915,0.076186,0.072845,-0.257146,0.777038,-0.015401,0.135854,-0.102717,0.814177,0.056373,0.137723,-0.168758,0.638263,-0.014629,0.135984,-0.245478,0.857860,0.056943,0.039084,-0.167206,0.673006,0.086126,0.043192,-0.332646,0.816228,-0.014343,0.041153,-0.245071,0.566446,0.151940,0.043866,-0.261837,0.448322,-0.086042,0.134746,-0.180097,0.812947,,,,,,,,,,,,,-0.013195,0.039335,-0.103365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148752,0.138722,-0.259814,0.151325,0.042421,-0.261802,-0.086563,0.134954,-0.180700,0.082683,0.137389,-0.330119,0.076131,0.073592,-0.257479,-0.014899,0.135954,-0.102532,0.057446,0.137366,-0.168117,-0.014948,0.136059,-0.246037,0.057422,0.039171,-0.167473,0.086204,0.042767,-0.332650,-0.014669,0.039297,-0.245290,-0.176953,0.063447,-0.429074,0.565113,0.061945,-0.470585,0.620182,0.071407,0.513582,-0.121816,0.069835,0.552590,0.516148,0.103258,-0.038965,0.522458,0.100683,0.092362
825,8.250000,-0.000079,-0.000117,0.000279,1.000000,0.321097,0.078534,0.036458,0.001265,-0.177790,0.063682,-0.429697,0.733730,0.565848,0.061710,-0.470674,0.812538,0.620708,0.071601,0.513304,0.842882,-0.121852,0.069643,0.552740,0.942832,0.515661,0.103275,-0.038055,0.737216,0.524006,0.101292,0.091130,0.101263,0.012316,-0.551481,0.018355,-0.833895,0.049879,0.096134,-0.232973,0.000785,0.151060,0.137124,-0.260546,0.623875,0.085753,0.136304,-0.332395,0.436020,0.078125,0.072875,-0.257814,0.770762,-0.014665,0.135598,-0.103987,0.824468,0.057620,0.137593,-0.169466,0.710858,-0.012784,0.135985,-0.246738,0.808890,0.058188,0.038951,-0.168086,0.876102,0.088654,0.043360,-0.333288,0.865466,-0.012492,0.041153,-0.246499,0.598291,0.153916,0.043912,-0.261968,0.641452,-0.084703,0.134622,-0.181916,0.802838,,,,,,,,,,,,,-0.012457,0.039293,-0.104479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150609,0.138244,-0.259647,0.153148,0.042701,-0.261961,-0.085203,0.134901,-0.182457,0.085147,0.137422,-0.330532,0.078083,0.073755,-0.258069,-0.014048,0.135819,-0.103735,0.058540,0.137157,-0.168917,-0.013251,0.136029,-0.247342,0.058651,0.039031,-0.168245,0.088700,0.042854,-0.333467,-0.012152,0.039699,-0.247093,-0.176961,0.063445,-0.429072,0.565146,0.061949,-0.470564,0.620177,0.071411,0.513580,-0.121819,0.069820,0.552600,0.516190,0.103248,-0.038963,0.521010,0.102631,0.092599
826,8.260000,-0.000093,-0.000127,0.000262,1.000000,0.321120,0.078532,0.036474,0.000869,-0.177758,0.063683,-0.429690,0.741539,0.565881,0.061685,-0.470652,0.818945,0.620722,0.071603,0.513326,0.837746,-0.121840,0.069670,0.552748,0.941754,0.515687,0.103264,-0.038035,0.736474,0.524029,0.101285,0.091149,0.000000,0.012703,-0.548802,0.017083,-0.835681,0.051516,0.096172,-0.233886,0.000831,0.152761,0.137452,-0.260782,0.623210,0.087917,0.136508,-0.333049,0.470696,0.079983,0.073006,-0.258561,0.815018,-0.013957,0.135370,-0.105287,0.818274,0.058739,0.137606,-0.170301,0.639530,-0.011165,0.135865,-0.248023,0.834361,0.059564,0.038965,-0.168987,0.901395,0.091073,0.043573,-0.333987,0.709188,-0.010620,0.041033,-0.247849,0.652655,0.155876,0.044248,-0.262251,0.703737,-0.083492,0.134263,-0.183663,0.784985,,,,,,,,,,,,,-0.011495,0.039399,-0.105790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152353,0.138380,-0.259667,0.154877,0.044248,-0.262890,-0.083957,0.134619,-0.184293,0.087453,0.137380,-0.331176,0.079918,0.073660,-0.258901,-0.013348,0.135667,-0.105022,0.059848,0.136906,-0.169701,-0.011407,0.135964,-0.248632,0.059924,0.038859,-0.169108,0.091226,0.042466,-0.333664,-0.010363,0.039798,-0.248430,-0.176976,0.063436,-0.429061,0.565205,0.061932,-0.470567,0.620175,0.071403,0.513613,-0.121807,0.069860,0.552617,0.516228,0.103250,-0.038940,,,
827,8.270000,-0.000084,-0.000131,0.000288,1.000000,0.321133,0.078522,0.036493,0.001230,-0.177741,0.063657,-0.429675,0.741539,0.565898,0.061697,-0.470632,0.818945,0.620732,0.071599,0.513347,0.837746,-0.121830,0.069628,0.552763,0.941754,0.515699,0.103266,-0.038015,0.736474,0.524040,0.101284,0.091170,0.000000,0.013585,-0.545428,0.017574,-0.837863,0.053290,0.095923,-0.234577,0.000747,0.154734,0.137179,-0.260748,0.623210,0.090472,0.136065,-0.333529,0.470696,0.081960,0.072715,-0.258976,0.815018,-0.013224,0.135367,-0.106590,0.818274,0.059990,0.137491,-0.171023,0.639530,-0.009288,0.135566,-0.249299,0.834361,0.060834,0.038853,-0.169498,0.901395,0.093663,0.043129,-0.334250,0.709188,-0.008716,0.040736,-0.248924,0.652655,0.157889,0.043974,-0.261998,0.703737,-0.082128,0.134075,-0.185518,0.784985,,,,,,,,,,,,,-0.010717,0.038961,-0.107239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154553,0.138385,-0.259881,0.157101,0.042608,-0.262244,-0.082679,0.134321,-0.185997,0.089822,0.137367,-0.331747,0.081912,0.073697,-0.259507,-0.012621,0.135575,-0.106341,0.060932,0.137002,-0.170339,-0.009705,0.135725,-0.249846,0.061200,0.038905,-0.169770,0.093744,0.042501,-0.334148,-0.008587,0.039493,-0.249306,-0.176987,0.063438,-0.429055,0.565249,0.061922,-0.470565,0.620208,0.071414,0.513606,-0.121845,0.069795,0.552656,0.516275,0.103246,-0.038912,0.521100,0.102636,0.092673
828,8.280000,-0.000086,-0.000131,0.000260,1.000000,0.321158,0.078508,0.036510,0.001232,-0.177716,0.063668,-0.429659,0.757381,0.565923,0.061667,-0.470615,0.829448,0.620756,0.071571,0.513364,0.841592,-0.121806,0.069641,0.552780,0.941611,0.515726,0.103240,-0.037998,0.729418,0.524066,0.101259,0.091187,0.107559,0.014569,-0.542287,0.017648,-0.839882,0.055087,0.096019,-0.235374,0.000841,0.156678,0.137342,-0.260864,0.552735,0.092960,0.136026,-0.334118,0.417358,0.083963,0.072800,-0.259518,0.771398,-0.012419,0.135617,-0.107956,0.836667,0.061270,0.137707,-0.171847,0.647933,-0.007423,0.135567,-0.250632,0.859041,0.062210,0.039073,-0.170139,0.660317,0.096258,0.043093,-0.334649,0.813823,-0.006749,0.040738,-0.250082,0.620971,0.159944,0.044138,-0.261924,0.604481,-0.080733,0.134108,-0.187391,0.806631,,,,,,,,,,,,,-0.009814,0.039309,-0.108004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156424,0.138804,-0.259865,0.159192,0.042755,-0.262089,-0.081292,0.134357,-0.187865,0.092449,0.137217,-0.332181,0.083981,0.073619,-0.259923,-0.011852,0.135540,-0.107641,0.062264,0.137007,-0.171137,-0.007786,0.135644,-0.251056,0.062646,0.040097,-0.170918,0.096327,0.042364,-0.334511,-0.006699,0.039303,-0.250571,-0.177015,0.063416,-0.429037,0.565293,0.061922,-0.470559,0.620227,0.071351,0.513634,-0.121817,0.069840,0.552658,0.516332,0.103227,-0.038894,0.521142,0.102563,0.092765
829,8.290000,-0.000085,-0.000136,0.000282,1.000000,0.321174,0.078507,0.036531,0.001199,-0.177696,0.063647,-0.429642,0.757381,0.565945,0.061679,-0.470591,0.829448,0.620768,0.071581,0.513388,0.841592,-0.121794,0.069619,0.552797,0.941611,0.515742,0.103248,-0.037974,0.729418,0.524081,0.101267,0.091210,0.107559,0.014106,-0.538633,0.015694,-0.842276,0.056925,0.096088,-0.236021,0.000757,0.158609,0.137783,-0.260509,0.552735,0.095534,0.136488,-0.334318,0.417358,0.086079,0.073023,-0.259978,0.771398,-0.011805,0.135123,-0.109083,0.836667,0.062430,0.137613,-0.172324,0.647933,-0.005568,0.135494,-0.251710,0.859041,0.063650,0.038978,-0.170887,0.660317,0.099115,0.043566,-0.335083,0.813823,-0.004616,0.040666,-0.251422,0.620971,0.162163,0.044593,-0.261804,0.604481,-0.079421,0.133638,-0.189113,0.806631,,,,,,,,,,,,,-0.009067,0.039223,-0.109361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158349,0.138483,-0.259453,0.161576,0.044849,-0.262566,-0.079927,0.133973,-0.189796,0.095112,0.137200,-0.332450,0.085949,0.073401,-0.260238,-0.011241,0.135527,-0.108861,0.063486,0.137219,-0.171703,-0.005807,0.135633,-0.252297,0.063935,0.038843,-0.170983,0.099073,0.042182,-0.334719,-0.004430,0.039455,-0.252011,-0.177022,0.063423,-0.429027,0.565339,0.061914,-0.470550,0.620255,0.071383,0.513636,-0.121857,0.069797,0.552713,0.516388,0.103230,-0.038884,0.521141,0.102669,0.092717
