Format Version,1.23,Take Name,linear_t1_slow_may_12,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-12 06.47.17.599 PM,Total Frames in Take,3302,Total Exported Frames,3302,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1649,16.490000,0.000180,0.000015,0.000530,1.000000,0.321088,0.078686,0.036350,0.000863,-0.177916,0.063824,-0.429681,0.754978,0.565713,0.062248,-0.470855,0.819237,0.620829,0.071657,0.513112,0.812826,-0.121720,0.069304,0.552745,0.730203,0.515620,0.103563,-0.038201,0.683871,0.523999,0.101517,0.090980,0.292292,0.006351,-0.272304,0.018289,-0.962017,0.052956,0.096384,-0.276925,0.000876,0.151201,0.137896,-0.240833,0.784635,0.139500,0.137128,-0.337220,0.506556,0.090499,0.073346,-0.280877,0.815285,-0.074534,0.135030,-0.209003,0.913261,0.022293,0.137597,-0.220594,0.674750,0.009576,0.136045,-0.324354,0.799262,0.022527,0.038953,-0.219262,0.762558,0.142917,0.044200,-0.336386,0.851614,0.010223,0.041214,-0.324108,0.247184,0.154890,0.044703,-0.240457,0.467893,-0.086577,0.134114,-0.313085,0.831263,,,,,,,,,,0.150554,0.137994,-0.240539,0.155824,0.046593,-0.241053,-0.086339,0.134799,-0.313588,0.138166,0.136367,-0.336415,0.090189,0.073567,-0.281601,-0.074123,0.135430,-0.208995,0.023194,0.137195,-0.219965,0.009297,0.135593,-0.324738,0.023006,0.038383,-0.219104,0.142870,0.044428,-0.335949,0.009434,0.038708,-0.324460,-0.177240,0.063412,-0.429642,0.565201,0.062842,-0.470480,0.620459,0.071338,0.512592,-0.122282,0.069894,0.553698,0.516373,0.103186,-0.038964,,,
1650,16.500000,0.000176,-0.000014,0.000535,1.000000,0.320975,0.078785,0.036447,0.001075,-0.178001,0.063915,-0.429613,0.768830,0.565630,0.062345,-0.470743,0.828114,0.620687,0.071762,0.513228,0.802156,-0.121864,0.069404,0.552816,0.728699,0.515511,0.103663,-0.038093,0.654224,0.523883,0.101619,0.091089,0.319723,0.006398,-0.272312,0.018085,-0.962018,0.055437,0.096435,-0.277517,0.000899,0.153665,0.137987,-0.241426,0.834812,0.141962,0.137216,-0.337813,0.524797,0.092990,0.073412,-0.281469,0.849561,-0.072068,0.135026,-0.209591,0.876778,0.024758,0.137634,-0.221184,0.696025,0.012039,0.136079,-0.324944,0.824013,0.025033,0.038990,-0.219854,0.802602,0.145419,0.044290,-0.336980,0.870882,0.012726,0.041248,-0.324700,0.284474,0.157394,0.044795,-0.241051,0.412168,-0.084112,0.134108,-0.313673,0.821305,,,,,,,,,,0.153032,0.137944,-0.241241,0.158324,0.046819,-0.241805,-0.083913,0.134589,-0.314163,0.140359,0.137482,-0.336827,0.092812,0.073343,-0.282040,-0.071737,0.135384,-0.209516,0.025845,0.137326,-0.220735,0.011746,0.135606,-0.325376,0.025513,0.038385,-0.219688,0.145280,0.044391,-0.336493,0.011793,0.038565,-0.325048,-0.177234,0.063401,-0.429662,0.565260,0.062855,-0.470469,0.620479,0.071345,0.512589,-0.122367,0.069892,0.553644,0.516468,0.103180,-0.038967,0.522034,0.103029,0.092502
1651,16.510000,0.000194,-0.000076,0.000579,1.000000,0.320942,0.078747,0.036531,0.001080,-0.177974,0.063851,-0.429591,0.781292,0.565662,0.062347,-0.470629,0.842070,0.620597,0.071735,0.513349,0.784283,-0.121959,0.069309,0.552845,0.712894,0.515486,0.103646,-0.037984,0.549202,0.523842,0.101597,0.091199,0.370002,0.006543,-0.272524,0.017797,-0.961962,0.057893,0.096424,-0.278242,0.000979,0.156111,0.138042,-0.242200,0.786369,0.144366,0.137253,-0.338581,0.521246,0.095459,0.073425,-0.282209,0.871995,-0.069606,0.134943,-0.210264,0.893414,0.027214,0.137611,-0.221900,0.733527,0.014449,0.136035,-0.325655,0.833437,0.027551,0.038967,-0.220560,0.807993,0.147881,0.044329,-0.337739,0.000000,0.015195,0.041205,-0.325400,0.263603,0.159898,0.044853,-0.241816,0.320845,-0.081696,0.134005,-0.314341,0.823419,,,,,,,,,,0.155328,0.138183,-0.241889,0.161107,0.047239,-0.242291,-0.081490,0.134432,-0.314864,0.142765,0.137461,-0.337552,0.095322,0.073237,-0.282665,-0.069317,0.135256,-0.210235,0.028197,0.137527,-0.221497,0.014167,0.135584,-0.326055,0.028045,0.038437,-0.220303,,,,0.014265,0.038412,-0.325495,-0.177220,0.063413,-0.429660,0.565308,0.062848,-0.470475,0.620485,0.071346,0.512586,-0.122533,0.069824,0.553696,0.516766,0.102686,-0.038814,0.522148,0.102941,0.092493
1652,16.520000,0.000206,-0.000080,0.000575,1.000000,0.320949,0.078763,0.036522,0.001062,-0.177965,0.063881,-0.429605,0.781292,0.565672,0.062373,-0.470638,0.842070,0.620600,0.071737,0.513341,0.784283,-0.121956,0.069315,0.552832,0.712894,0.515493,0.103662,-0.037991,0.549202,0.523848,0.101610,0.091191,0.370002,0.007629,-0.272105,0.017962,-0.962070,0.060469,0.096580,-0.278635,0.000934,0.158646,0.138305,-0.242602,0.786369,0.146980,0.137300,-0.338992,0.521246,0.098044,0.073582,-0.282520,0.871995,-0.067097,0.135211,-0.210847,0.893414,0.029731,0.137881,-0.222409,0.733527,0.017053,0.136074,-0.326170,0.833437,0.030096,0.039240,-0.220851,0.807993,0.150521,0.044380,-0.337943,0.000000,0.017826,0.041245,-0.325707,0.263603,0.162459,0.045117,-0.242011,0.320845,-0.079100,0.134041,-0.314931,0.823419,,,,,,,,,,0.157900,0.138225,-0.242486,0.163498,0.047327,-0.242720,-0.078903,0.134545,-0.315435,0.145355,0.137529,-0.338010,0.097807,0.073395,-0.283073,-0.066756,0.135536,-0.210836,0.030796,0.137675,-0.221922,0.016722,0.135513,-0.326586,0.030711,0.038582,-0.220640,0.150441,0.044556,-0.337515,0.016787,0.038348,-0.325989,-0.177218,0.063416,-0.429660,0.565342,0.062835,-0.470481,0.620518,0.071302,0.512620,-0.122569,0.069811,0.553689,0.516584,0.103026,-0.038844,0.522239,0.102870,0.092523
1653,16.530000,0.000252,-0.000060,0.000588,1.000000,0.321123,0.078629,0.036375,0.000900,-0.177808,0.063777,-0.429733,0.827231,0.565826,0.062292,-0.470796,0.803608,0.620794,0.071566,0.513181,0.829322,-0.121761,0.069122,0.552702,0.637245,0.515664,0.103540,-0.038144,0.676253,0.524024,0.101476,0.091038,0.000000,0.008041,-0.271883,0.018224,-0.962124,0.062993,0.096614,-0.279146,0.000922,0.161165,0.138346,-0.243109,0.816000,0.149542,0.137254,-0.339502,0.531872,0.100563,0.073603,-0.282992,0.820049,-0.064593,0.135345,-0.211451,0.865213,0.032241,0.137977,-0.222972,0.712527,0.019609,0.136076,-0.326737,0.807736,0.032578,0.039338,-0.221322,0.811462,0.153057,0.044334,-0.338364,0.871300,0.020356,0.041247,-0.326184,0.243005,0.164952,0.045158,-0.242428,0.328974,-0.076550,0.134080,-0.315539,0.826000,,,,,,,,,,0.160450,0.138316,-0.242937,0.166301,0.047442,-0.242841,-0.076354,0.134524,-0.316038,0.147910,0.137448,-0.338604,0.100345,0.073527,-0.283674,-0.064219,0.135727,-0.211380,0.033228,0.137620,-0.222502,0.019312,0.135523,-0.327182,0.033154,0.038867,-0.221196,0.152961,0.044510,-0.337891,0.019378,0.038393,-0.326445,-0.177234,0.063401,-0.429654,0.565363,0.062843,-0.470481,0.620523,0.071309,0.512610,-0.122615,0.069796,0.553662,0.516652,0.103023,-0.038803,,,
1654,16.540000,0.000249,-0.000079,0.000563,1.000000,0.321125,0.078587,0.036421,0.000952,-0.177789,0.063757,-0.429706,0.827231,0.565848,0.062235,-0.470740,0.803608,0.620777,0.071513,0.513240,0.829322,-0.121780,0.069105,0.552731,0.637245,0.515670,0.103488,-0.038090,0.676253,0.524025,0.101425,0.091093,0.000000,0.008966,-0.272110,0.017723,-0.962061,0.065541,0.096772,-0.279615,0.000874,0.163670,0.138701,-0.243692,0.816000,0.152000,0.137448,-0.340077,0.531872,0.103143,0.073810,-0.283446,0.820049,-0.062066,0.135418,-0.211913,0.865213,0.034758,0.138174,-0.223488,0.712527,0.022075,0.136099,-0.327244,0.807736,0.035240,0.039538,-0.221690,0.811462,0.155651,0.044535,-0.338802,0.871300,0.022961,0.041272,-0.326549,0.243005,0.167594,0.045521,-0.242873,0.328974,-0.074075,0.133979,-0.315993,0.826000,,,,,,,,,,0.162962,0.138602,-0.243437,0.168181,0.046859,-0.243560,-0.073819,0.134634,-0.316493,0.150494,0.137376,-0.338998,0.102785,0.073901,-0.283999,-0.061667,0.135827,-0.211930,0.035874,0.137970,-0.222956,0.021844,0.135680,-0.327628,0.035736,0.038766,-0.221536,0.155573,0.044574,-0.338280,0.022179,0.038764,-0.326840,-0.177250,0.063405,-0.429628,0.565375,0.062853,-0.470466,0.620499,0.071297,0.512612,-0.122624,0.069807,0.553647,0.516956,0.102621,-0.038707,,,
1655,16.550000,0.000199,-0.000139,0.000620,1.000000,0.320942,0.078787,0.036557,0.001038,-0.177914,0.063854,-0.429628,0.799422,0.565727,0.062412,-0.470574,0.862083,0.620538,0.071793,0.513411,0.763185,-0.122023,0.069307,0.552815,0.717840,0.515493,0.103702,-0.037934,0.590736,0.523833,0.101653,0.091250,0.415181,0.007889,-0.271489,0.018421,-0.962233,0.068232,0.096718,-0.279718,0.000892,0.166393,0.138399,-0.243593,0.774553,0.154849,0.137329,-0.339996,0.482473,0.105795,0.073690,-0.283538,0.823725,-0.059392,0.135494,-0.212122,0.908058,0.037453,0.138084,-0.223563,0.704777,0.024905,0.136207,-0.327339,0.838397,0.037743,0.039445,-0.221929,0.803331,0.158321,0.044407,-0.338872,0.870101,0.025608,0.041378,-0.326801,0.277220,0.170137,0.045209,-0.242925,0.515920,-0.071264,0.134253,-0.316221,0.837053,,,,,,,,,,0.165646,0.138126,-0.243167,0.170946,0.046851,-0.243557,-0.071152,0.134675,-0.316705,0.153201,0.137320,-0.338744,0.105591,0.073329,-0.284108,-0.059075,0.135676,-0.212083,0.038411,0.137715,-0.222979,0.024554,0.135791,-0.327687,0.038470,0.039660,-0.222142,0.158089,0.044427,-0.338407,0.024707,0.038643,-0.327059,-0.177243,0.063414,-0.429624,0.565435,0.062866,-0.470460,0.620492,0.071295,0.512607,-0.122661,0.069802,0.553603,0.516746,0.103001,-0.038722,0.522263,0.102905,0.092449
1656,16.560000,0.000207,-0.000164,0.000657,1.000000,0.320927,0.078796,0.036571,0.001039,-0.177905,0.063834,-0.429639,0.799422,0.565738,0.062447,-0.470547,0.862083,0.620499,0.071818,0.513441,0.763185,-0.122064,0.069275,0.552807,0.717840,0.515480,0.103727,-0.037909,0.590736,0.523813,0.101677,0.091275,0.415181,0.007732,-0.270933,0.018419,-0.962391,0.070682,0.096557,-0.279856,0.000831,0.168803,0.138222,-0.243605,0.774553,0.157372,0.137180,-0.340022,0.482473,0.108248,0.073528,-0.283638,0.823725,-0.057018,0.135323,-0.212397,0.908058,0.039840,0.137910,-0.223725,0.704777,0.027413,0.136063,-0.327516,0.838397,0.040122,0.039270,-0.222119,0.803331,0.160836,0.044257,-0.338920,0.870101,0.028109,0.041234,-0.327005,0.277220,0.172541,0.045032,-0.242960,0.515920,-0.068769,0.134112,-0.316510,0.837053,,,,,,,,,,0.168091,0.138329,-0.243279,0.173532,0.046883,-0.243668,-0.068571,0.134930,-0.317024,0.155855,0.137570,-0.339019,0.108066,0.073306,-0.284251,-0.056615,0.135614,-0.212378,0.040893,0.137598,-0.223234,0.027201,0.135689,-0.327936,0.040671,0.038790,-0.221945,0.160646,0.044299,-0.338414,0.027431,0.039184,-0.327474,-0.177254,0.063395,-0.429628,0.565466,0.062904,-0.470484,0.620498,0.071297,0.512615,-0.122730,0.069793,0.553572,0.516776,0.102990,-0.038682,0.522336,0.102817,0.092493
1657,16.570000,0.000204,-0.000203,0.000677,1.000000,0.320895,0.078815,0.036564,0.001021,-0.177900,0.063830,-0.429685,0.805421,0.565747,0.062474,-0.470535,0.874584,0.620430,0.071852,0.513457,0.749630,-0.122135,0.069279,0.552765,0.711417,0.515453,0.103754,-0.037901,0.571320,0.523776,0.101704,0.091283,0.453561,0.007643,-0.270339,0.018487,-0.962557,0.073291,0.096547,-0.280059,0.000848,0.171375,0.138191,-0.243682,0.836339,0.160062,0.137163,-0.340113,0.549166,0.110858,0.073512,-0.283798,0.853987,-0.054486,0.135326,-0.212754,0.882909,0.042387,0.137898,-0.223962,0.692542,0.030088,0.136066,-0.327768,0.820076,0.042651,0.039258,-0.222367,0.813540,0.163510,0.044239,-0.339018,0.864566,0.030768,0.041236,-0.327267,0.409089,0.175096,0.045001,-0.243043,0.459507,-0.066108,0.134129,-0.316882,0.760321,,,,,,,,,,0.170754,0.138196,-0.243476,0.176030,0.046866,-0.243610,-0.065825,0.134889,-0.317392,0.158645,0.137400,-0.339024,0.110603,0.073387,-0.284308,-0.054112,0.135607,-0.212727,0.043456,0.137633,-0.223415,0.029763,0.135647,-0.328255,0.043200,0.038759,-0.222292,0.163329,0.044311,-0.338512,0.030010,0.039055,-0.327770,-0.177252,0.063401,-0.429648,0.565509,0.062913,-0.470480,0.620431,0.071319,0.512609,-0.122807,0.069794,0.553550,0.516797,0.102989,-0.038641,0.522252,0.102863,0.092338
1658,16.580000,0.000226,-0.000204,0.000681,1.000000,0.320915,0.078814,0.036554,0.001011,-0.177879,0.063845,-0.429697,0.805421,0.565768,0.062496,-0.470546,0.874584,0.620450,0.071832,0.513447,0.749630,-0.122116,0.069252,0.552754,0.711417,0.515473,0.103757,-0.037910,0.571320,0.523796,0.101702,0.091274,0.453561,0.007676,-0.269821,0.018503,-0.962702,0.075863,0.096512,-0.280206,0.000846,0.173907,0.138159,-0.243727,0.836339,0.162698,0.137122,-0.340170,0.549166,0.113434,0.073476,-0.283902,0.853987,-0.051986,0.135296,-0.213041,0.882909,0.044898,0.137868,-0.224145,0.692542,0.032711,0.136026,-0.327964,0.820076,0.045161,0.039228,-0.222541,0.813540,0.166145,0.044198,-0.339062,0.864566,0.033390,0.041196,-0.327454,0.409089,0.177628,0.044969,-0.243075,0.459507,-0.063497,0.134090,-0.317181,0.760321,,,,,,,,,,0.173135,0.138171,-0.243475,0.178468,0.046677,-0.243695,-0.063207,0.134849,-0.317694,0.161209,0.137382,-0.339097,0.113179,0.073417,-0.284432,-0.051561,0.135670,-0.212978,0.046035,0.137459,-0.223600,0.032483,0.135662,-0.328411,0.045647,0.038670,-0.222416,0.165996,0.044232,-0.338582,0.032741,0.039082,-0.327919,-0.177246,0.063413,-0.429647,0.565541,0.062935,-0.470516,0.620483,0.071297,0.512611,-0.122830,0.069776,0.553518,0.516829,0.102982,-0.038602,0.522284,0.102867,0.092314
1659,16.590000,0.000339,-0.000165,0.000665,1.000000,0.321142,0.078647,0.036398,0.000926,-0.177689,0.063800,-0.429817,0.845467,0.565954,0.062436,-0.470725,0.823215,0.620714,0.071548,0.513266,0.820103,-0.121849,0.068983,0.552630,0.608761,0.515695,0.103601,-0.038076,0.652139,0.524028,0.101516,0.091108,0.000000,0.007513,-0.269171,0.018432,-0.962887,0.078487,0.096370,-0.280198,0.000799,0.176479,0.138012,-0.243573,0.815144,0.165401,0.137005,-0.340031,0.558858,0.116064,0.073338,-0.283851,0.853875,-0.049456,0.135124,-0.213194,0.838006,0.047443,0.137706,-0.224166,0.680879,0.035397,0.135897,-0.328002,0.870466,0.047710,0.039065,-0.222594,0.806816,0.168852,0.044082,-0.338950,0.863708,0.036082,0.041068,-0.327522,0.435475,0.180205,0.044821,-0.242947,0.769166,-0.060825,0.133952,-0.317350,0.719510,,,,,,,,,,0.175812,0.137939,-0.243262,0.180795,0.045524,-0.243053,-0.060622,0.134884,-0.317940,0.163890,0.137052,-0.339120,0.115848,0.073286,-0.284391,-0.049068,0.135642,-0.213230,0.048524,0.137216,-0.223694,0.035186,0.135658,-0.328411,0.048238,0.038506,-0.222512,0.168615,0.044206,-0.338475,0.035376,0.038983,-0.328027,-0.177239,0.063410,-0.429651,0.565594,0.063003,-0.470502,0.620467,0.071291,0.512640,-0.122895,0.069774,0.553485,0.516854,0.102986,-0.038539,,,
1660,16.600000,0.000555,-0.000132,0.000908,0.999999,0.321133,0.078763,0.036380,0.000944,-0.177721,0.063874,-0.429808,0.845467,0.565920,0.062890,-0.470765,0.823215,0.620740,0.071603,0.513226,0.820103,-0.121819,0.068660,0.552638,0.608761,0.515669,0.103843,-0.038095,0.652139,0.524012,0.101707,0.091087,0.000000,-0.920442,0.341845,-0.146888,-0.119804,0.074217,0.079099,-0.279095,0.000813,0.106265,-0.017120,-0.328012,0.815144,0.118294,-0.013630,-0.231726,0.558858,0.116974,0.069176,-0.284501,0.853875,-0.054692,0.144043,-0.318153,0.838006,0.013005,0.074069,-0.324258,0.680879,0.026372,0.078428,-0.220660,0.870466,0.081110,0.144487,-0.335893,0.806816,0.184754,0.050455,-0.242861,0.863708,0.092347,0.145775,-0.230911,0.435475,0.173190,0.046942,-0.338777,0.769166,-0.041231,0.147460,-0.214296,0.719510,,,,,,,,,,0.166542,0.137346,-0.338900,0.171319,0.044150,-0.338425,-0.046539,0.135333,-0.213546,0.178224,0.138134,-0.243180,0.118555,0.073341,-0.284331,-0.058015,0.134617,-0.318235,0.037812,0.135641,-0.328538,0.050824,0.137502,-0.223665,0.038040,0.038841,-0.328135,0.183680,0.047041,-0.243379,0.050937,0.040835,-0.223332,-0.177226,0.063420,-0.429643,0.565476,0.063583,-0.470550,0.620504,0.071300,0.512620,-0.122914,0.069759,0.553465,0.516892,0.102990,-0.038500,,,
1661,16.610000,0.000580,-0.000142,0.000966,0.999999,0.321117,0.078759,0.036402,0.001002,-0.177727,0.063836,-0.429797,0.833194,0.565916,0.062940,-0.470739,0.805742,0.620714,0.071610,0.513253,0.814322,-0.121845,0.068579,0.552650,0.557961,0.515651,0.103866,-0.038068,0.489397,0.523992,0.101724,0.091114,0.000000,-0.918695,0.331242,-0.146648,-0.157393,0.077815,0.081258,-0.278741,0.000798,0.109278,-0.018058,-0.321454,0.000001,0.123958,-0.007512,-0.226053,0.000001,0.120485,0.071234,-0.284627,0.485292,-0.052664,0.142395,-0.318721,0.000001,0.015411,0.072583,-0.321665,0.000001,0.031625,0.084536,-0.219075,0.000001,0.082582,0.142391,-0.340298,0.000001,0.189551,0.056007,-0.243683,0.000001,0.096731,0.151368,-0.236046,0.000001,0.175347,0.045466,-0.338725,0.630606,-0.036341,0.153427,-0.215809,0.000001,,,,,,,,,,0.169249,0.137219,-0.338710,0.174252,0.044499,-0.338501,-0.044124,0.135229,-0.213779,0.180899,0.138122,-0.243085,0.121089,0.073198,-0.284499,-0.055366,0.134463,-0.318556,0.040489,0.135470,-0.328742,0.053325,0.137318,-0.223910,0.040626,0.038407,-0.328249,0.186508,0.047060,-0.243315,0.053525,0.040553,-0.223538,-0.177235,0.063412,-0.429644,0.565513,0.063584,-0.470578,0.620500,0.071303,0.512612,-0.122920,0.069735,0.553444,0.517235,0.102619,-0.038398,,,
1662,16.620000,0.000457,-0.000171,0.000807,1.000000,0.321174,0.078686,0.036359,0.000957,-0.177647,0.063808,-0.429866,0.833194,0.565998,0.062665,-0.470764,0.805742,0.620742,0.071559,0.513229,0.814322,-0.121821,0.068774,0.552583,0.557961,0.515721,0.103713,-0.038106,0.489397,0.524053,0.101600,0.091077,0.000000,0.007261,-0.266498,0.017156,-0.963655,0.086304,0.096537,-0.280583,0.000895,0.183991,0.138373,-0.243369,0.000001,0.173451,0.137445,-0.339889,0.000001,0.123956,0.073599,-0.284052,0.485292,-0.042101,0.134913,-0.214249,0.000001,0.054851,0.137737,-0.224679,0.000001,0.043386,0.136013,-0.328583,0.000001,0.055345,0.039096,-0.223213,0.000001,0.177119,0.044529,-0.338888,0.000001,0.044295,0.041185,-0.328201,0.000001,0.187937,0.045191,-0.242823,0.630606,-0.052889,0.133826,-0.318467,0.000001,,,,,,,,,,0.183362,0.138275,-0.243117,0.188971,0.047056,-0.243423,-0.052757,0.134263,-0.318979,0.171911,0.137448,-0.339002,0.123589,0.073625,-0.284685,-0.041684,0.135171,-0.214226,0.055767,0.137490,-0.224147,0.043152,0.135534,-0.329044,0.055890,0.038512,-0.223091,0.176955,0.044472,-0.338416,0.043401,0.038168,-0.328463,-0.177227,0.063421,-0.429643,0.565696,0.063239,-0.470745,0.620467,0.071290,0.512640,-0.122921,0.069756,0.553380,0.517297,0.102708,-0.038409,,,
1663,16.630000,0.000239,-0.000302,0.000760,1.000000,0.320918,0.078844,0.036593,0.000990,-0.177782,0.063808,-0.429756,0.827251,0.565873,0.062578,-0.470459,0.888118,0.620361,0.071896,0.513544,0.722112,-0.122212,0.069198,0.552706,0.718576,0.515487,0.103819,-0.037832,0.449417,0.523785,0.101762,0.091354,0.572234,0.008887,-0.265861,0.016819,-0.963824,0.089014,0.096570,-0.280845,0.001016,0.186590,0.138666,-0.243633,0.822718,0.176173,0.137436,-0.340163,0.519346,0.126706,0.073680,-0.284199,0.830381,-0.039533,0.134946,-0.214786,0.896407,0.057428,0.137888,-0.225104,0.698332,0.046096,0.135838,-0.329016,0.815494,0.058071,0.039253,-0.223343,0.837823,0.179982,0.044529,-0.338881,0.854962,0.047150,0.041013,-0.328351,0.012552,0.190678,0.045492,-0.242805,0.460709,-0.050188,0.133534,-0.319015,0.808481,,,,,,,,,,0.185985,0.138440,-0.243342,0.191632,0.047360,-0.243308,-0.050132,0.134068,-0.319560,0.174583,0.137499,-0.339084,0.126478,0.073377,-0.284762,-0.039169,0.135143,-0.214774,0.058359,0.137357,-0.224549,0.045877,0.135213,-0.329342,0.058681,0.039241,-0.223563,0.179686,0.044349,-0.338416,0.045504,0.037473,-0.328954,-0.177220,0.063429,-0.429626,0.565776,0.062959,-0.470673,0.620505,0.071298,0.512619,-0.122952,0.069745,0.553355,0.517307,0.102690,-0.038341,0.522609,0.102622,0.092251
1664,16.640000,0.000154,-0.000269,0.000803,1.000000,0.321035,0.078897,0.036562,0.000863,-0.177695,0.063740,-0.429752,0.827251,0.565958,0.062566,-0.470503,0.888118,0.620509,0.072056,0.513495,0.722112,-0.122062,0.069301,0.552705,0.718576,0.515596,0.103877,-0.037880,0.449417,0.523903,0.101842,0.091306,0.572234,0.009747,-0.264879,0.017543,-0.964073,0.091649,0.096537,-0.281017,0.000979,0.189188,0.138621,-0.243696,0.822718,0.178964,0.137200,-0.340244,0.519346,0.129326,0.073606,-0.284247,0.830381,-0.036996,0.135167,-0.215296,0.896407,0.059988,0.137999,-0.225425,0.698332,0.048863,0.135744,-0.329355,0.815494,0.060538,0.039367,-0.223459,0.837823,0.182685,0.044293,-0.338762,0.854962,0.049829,0.040920,-0.328492,0.012552,0.193189,0.045446,-0.242667,0.460709,-0.047443,0.133548,-0.319543,0.808481,,,,,,,,,,0.188578,0.138689,-0.243348,0.194057,0.047457,-0.243436,-0.047403,0.134162,-0.320074,0.177617,0.136251,-0.339607,0.129197,0.073490,-0.284777,-0.036588,0.135457,-0.215310,0.060806,0.137639,-0.224938,0.048539,0.135384,-0.329782,0.061054,0.038686,-0.223282,0.182537,0.044500,-0.338287,0.048246,0.037610,-0.329030,-0.177216,0.063416,-0.429639,0.565860,0.062894,-0.470803,0.620782,0.071695,0.512901,-0.123006,0.069729,0.553284,0.517060,0.103063,-0.038319,0.522687,0.102638,0.092212
1665,16.650000,0.000236,-0.000298,0.000728,1.000000,0.320975,0.078819,0.036506,0.000900,-0.177729,0.063813,-0.429839,0.831853,0.565925,0.062534,-0.470548,0.870141,0.620420,0.071855,0.513455,0.752035,-0.122153,0.069205,0.552622,0.699184,0.515545,0.103782,-0.037921,0.571984,0.523844,0.101725,0.091265,0.570586,-0.913169,0.314143,-0.149377,-0.212423,0.089701,0.084850,-0.279018,0.000844,0.121099,-0.018216,-0.311722,0.000001,0.138904,0.002887,-0.218633,0.000001,0.132283,0.074691,-0.285298,0.726580,-0.042944,0.139856,-0.320739,0.000001,0.025986,0.070862,-0.318473,0.000001,0.045552,0.094168,-0.218451,0.000001,0.091464,0.138908,-0.347017,0.000001,0.202930,0.064775,-0.245436,0.000001,0.109067,0.159416,-0.244945,0.000001,0.185612,0.043722,-0.338187,0.789448,-0.023245,0.162283,-0.220299,0.000001,,,,,,,,,,0.180238,0.137000,-0.339220,0.185256,0.044477,-0.338073,-0.034156,0.135653,-0.215610,0.191134,0.138563,-0.243258,0.131701,0.073950,-0.284743,-0.044650,0.134282,-0.320453,0.051363,0.135650,-0.329962,0.063372,0.137783,-0.224996,0.050985,0.037421,-0.329101,0.196455,0.046958,-0.243138,0.064020,0.040143,-0.223844,-0.177226,0.063410,-0.429647,0.565847,0.062917,-0.470891,0.620523,0.071308,0.512635,-0.123030,0.069738,0.553250,0.517026,0.102974,-0.038212,0.522712,0.102653,0.092165
