timestamp,t_rel,step,target_mag,target_angle,Fml,Fdl,lc_Fx,lc_Fy,gui_Fx,gui_Fz
2026-06-15 19:25:30.887454,1.796601,0,5.0,-129.862,2.19134707429015,-136.47922657281146,-1.589,-1.509,-3.204723,-3.837936
2026-06-15 19:25:30.897454,1.806601,0,5.0,-129.862,2.2778132056865417,-134.19958325064104,-1.588,-1.633,-3.204723,-3.837936
2026-06-15 19:25:30.907454,1.816601,0,5.0,-129.862,2.3987079855622278,-135.7431818730541,-1.718,-1.674,-3.204723,-3.837936
2026-06-15 19:25:30.917454,1.826601,0,5.0,-129.862,2.4258528397246195,-136.1357442253343,-1.749,-1.681,-3.204723,-3.837936
2026-06-15 19:25:30.927454,1.836601,0,5.0,-129.862,2.1944953861879046,-136.7726111584357,-1.599,-1.503,-3.204723,-3.837936
2026-06-15 19:25:30.937454,1.846601,0,5.0,-129.862,2.4010408159796035,-136.06309863554785,-1.729,-1.666,-3.204723,-3.837936
2026-06-15 19:25:30.947454,1.856601,0,5.0,-129.862,2.858503279690265,-137.3959747007124,-2.104,-1.935,-3.204723,-3.837936
2026-06-15 19:25:30.957454,1.866601,0,5.0,-129.862,2.568021222653738,-138.48874878896063,-1.923,-1.702,-3.204723,-3.837936
2026-06-15 19:25:30.967454,1.876601,0,5.0,-129.862,2.4192810915641862,-135.85409772289424,-1.736,-1.685,-3.204723,-3.837936
2026-06-15 19:25:30.977454,1.886601,0,5.0,-129.862,2.817098152354653,-137.56076811967984,-2.079,-1.901,-3.204723,-3.837936
2026-06-15 19:25:30.987454,1.896601,0,5.0,-129.862,2.2083862886732475,-136.5412186437239,-1.603,-1.519,-3.204723,-3.837936
2026-06-15 19:25:30.997454,1.906601,0,5.0,-129.862,2.8562958530236324,-137.35523826671317,-2.101,-1.935,-3.204723,-3.837936
2026-06-15 19:25:31.007454,1.916601,0,5.0,-129.862,2.558300998709886,-138.29578486919453,-1.91,-1.702,-3.204723,-3.837936
2026-06-15 19:25:31.017454,1.926601,0,5.0,-129.862,2.558300998709886,-138.29578486919453,-1.91,-1.702,-3.204723,-3.837936
2026-06-15 19:25:31.027454,1.936601,0,5.0,-129.862,2.263395899969778,-133.0127286624826,-1.544,-1.655,-3.204723,-3.837936
2026-06-15 19:25:31.037454,1.946601,0,5.0,-129.862,2.263395899969778,-133.0127286624826,-1.544,-1.655,-3.204723,-3.837936
