timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2,sweep_step,sweep_dir,sweep_cycle
2026-06-19 14:56:38.013431,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.018781,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.024094,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.029349,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.034483,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.040637,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.046096,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.051348,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.056775,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.062742,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.068030,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.073876,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.079291,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.084434,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.089800,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.095542,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.101046,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.106555,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.111887,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.118667,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.124047,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.129385,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.134567,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.139966,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.145259,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.150596,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.156904,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.163032,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.168639,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.173821,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.179010,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.184363,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.189574,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
